Incident_Nr,TimeReported,Activity,Disposition,Officer,Location
170000074126,10/19/2017  7:20:56 AM,Trespassing/Unwanted,Arrest,"Sembera, Jeremy",1015 Hwy 80
170000074127,10/19/2017  7:25:39 AM,Suspicious Person,Warning,"Williams, Jack",119 E Hutchison St
170000074133,10/19/2017  7:49:59 AM,Vehicle Theft,Report,"Sembera, Jeremy",1304 Baylor Ave
170000074134,10/19/2017  7:56:47 AM,Criminal Mischief,Refer To COPR,,1150 E River Ridge Pkwy
170000074136,10/19/2017  8:19:56 AM,Information,Ref oth Agncy,,S Guadalupe St/RR Tracks (Cheatham St)
170000074137,10/19/2017  8:40:55 AM,,Ref oth Agncy,,512 Iris St
170000074144,10/19/2017  9:54:32 AM,Criminal Mischief,Report,"Williams, Jack",1150 E River Ridge Pkwy
170000074157,10/19/2017  11:12:23 AM,Fraud,Ref oth Agncy,,2300 S IH 35
170000074165,10/19/2017  12:03:14 PM,Burglary - Vehicle,Refer To COPR,"Slaughter, Dustin",1818 Old Ranch Road 12
170000074173,10/19/2017  12:21:41 PM,Theft,Report,"Castillo, Daniel",3939 S IH 35
170000074192,10/19/2017  1:50:36 PM,Theft,Citation Issued,"Harrison, Todd",1015 Hwy 80
170000074203,10/19/2017  2:32:06 PM,Theft,Report,"Castillo, Daniel",3939 S IH 35
170000074204,10/19/2017  2:42:33 PM,Accident - Major/Injury,Report,"Tureaud, Christopher",W Wonder World Dr/Old Ranch Road 12
170000074212,10/19/2017  3:27:14 PM,Accident - Minor,Report,"Sembera, Jeremy",Nevada St/Craddock Ave
170000074222,10/19/2017  4:15:10 PM,Accident - Minor,Report,"Pierce, Basil",N LBJ Dr/E Hopkins St
170000074227,10/19/2017  4:28:01 PM,Accident - Major/Injury,Blue Form Issue,"Alvarado, Manuel",202 SB
170000074229,10/19/2017  4:31:11 PM,Public Assist,Ref oth Agncy,"Marroquin, Christopher",2300 S IH 35
170000074236,10/19/2017  5:18:44 PM,Accident - Minor,Blue Form Issue,"Tureaud, Benjamin",1200 Hwy 80
170000074251,10/19/2017  6:11:14 PM,Suicidal Person,Report,"Pierce, Basil",1507 N IH 35
170000074262,10/19/2017  7:11:52 PM,Theft,Multiple Arrest,"Marroquin, Christopher",1015 Hwy 80
170000074267,10/19/2017  7:36:43 PM,Animal Call,Ref oth Agncy,,1301 Wonder World Dr
170000074269,10/19/2017  7:39:50 PM,Theft,Refer To COPR,"Alvarado, Manuel",Marlton St/Columbia Ave
170000074281,10/19/2017  8:33:19 PM,Robbery - Agg,Report,"Marroquin, Christopher",2300 S IH 35
170000074303,10/19/2017  10:28:50 PM,Welfare Concern,Ref oth Agncy,,2300 S IH 35
170000074308,10/19/2017  10:46:07 PM,Accident - Unknown,Report,"Contreras, Ysidro",Thorpe Ln/Robbie Ln
170000074309,10/19/2017  10:49:11 PM,Disturbance - Noise,Verbal Warning,"Crook, Daniel",1304 Hwy 123
170000074327,10/20/2017  12:23:56 AM,Disturbance - Noise,Citation Issued,"Alvarado, Manuel",835 S Loop St
170000074328,10/20/2017  12:24:29 AM,Attempt to Locate,Warning,"Seals, Bradley",S Old Bastrop Hwy/Hwy 123
170000074338,10/20/2017  1:22:27 AM,Disturbance - Noise,Verbal Warning,"McGee, Miranda",109 West Ave
170000074342,10/20/2017  1:32:54 AM,Alcohol Violation,Citation Issued,"Cormier, Jayson",120 E San Antonio St
170000074346,10/20/2017  2:01:35 AM,Property - Lost/Found/Imp,Refer To COPR,,1701 Mill St
170000074350,10/20/2017  2:19:56 AM,Pedestrian Stop,Warning,"Tennant, Casey",E San Antonio St/LBJ Dr
170000074352,10/20/2017  2:21:35 AM,Accident - Unknown,Multiple Arrest,"Alvarado, Manuel",W Wonder World Dr/Old Ranch Road 12
170000074366,10/20/2017  4:43:40 AM,Disturbance - Noise,Verbal Warning,"Gibson, Kathryn",1441 Leah Ave
170000074375,10/20/2017  5:45:11 AM,Accident - Major/Injury,Report,"McGee, Miranda",Hwy 21/Bogie Dr
170000074382,10/20/2017  7:12:38 AM,Accident - Minor,Report,"Scott, Charles",E Hutchison St/Moon St
170000074387,10/20/2017  7:55:48 AM,Accident - Major/Injury,Blue Form Issue,"Beller, Paul",E McCarty Ln/E Access Rd
170000074393,10/20/2017  8:47:24 AM,Sexual Assault - Child,Report,"Murphy, Logan",1300 Blk Belmont Dr
170000074424,10/20/2017  11:51:18 AM,Disturbance - Verbal,Citation Issued,"Elrod, Candace",1101 Leah Ave
170000074438,10/20/2017  1:03:58 PM,Theft,Citation Issued,"Beller, Paul",1015 Hwy 80
170000074439,10/20/2017  1:04:27 PM,Theft,Arrest,"Elrod, Candace",4015 S IH 35
170000074451,10/20/2017  2:09:41 PM,Welfare Concern,Report,"Scott, Charles",200 SB
170000074457,10/20/2017  2:50:15 PM,Assault,Report,"Easterly, Evan",1800 Post Rd
170000074461,10/20/2017  3:15:01 PM,Assault - Aggravated,Arrest,"Elrod, Candace",931 Cheatham St
170000074469,10/20/2017  3:55:02 PM,Suicidal Person,Report,"Wisener, Andrew",2060 Lisa Ln
170000074477,10/20/2017  4:43:11 PM,Accident - Major/Injury,Report,"Wisener, Andrew",221 Wonder World Dr
170000074479,10/20/2017  4:45:27 PM,Harassment,Report,"Royal, GeCorrie",2300 S IH 35
170000074490,10/20/2017  5:21:40 PM,Accident - Minor,Blue Form Issue,"Allen, Ashley",945 Haynes St
170000074496,10/20/2017  5:47:10 PM,Accident - Major/Injury,Blue Form Issue,"Wooten, Christopher",927 Hwy 80
170000074500,10/20/2017  6:40:38 PM,Mental Health Invest,Report,"Putnam, Justin",1301 Wonder World Dr
170000074506,10/20/2017  7:44:51 PM,Property - Lost/Found/Imp,Refer To COPR,"Putnam, Justin",1350 Leah Ave
170000074528,10/20/2017  9:26:17 PM,Disturbance - Phys/Fight,Arrest,"Wooten, Christopher",1800 Post Rd
170000074533,10/20/2017  9:52:57 PM,Disturbance - Noise,Verbal Warning,"Cyrus, Lance",1001 Sagewood Trl
170000074543,10/20/2017  10:34:01 PM,Disturbance - Noise,Verbal Warning,"Cyrus, Lance",915 Sagewood Trl
170000074560,10/20/2017  11:33:02 PM,Disturbance - Verbal,Citation Issued,"Cyrus, Lance",1415 Craddock Ave
170000074570,10/21/2017  12:26:22 AM,Disturbance - Noise,Citation Issued,"Wooten, Christopher",1111 Avalon Ave
170000074574,10/21/2017  12:39:38 AM,Disturbance - Noise,Citation Issued,"Gonzales, Gavin",650 River Rd
170000074579,10/21/2017  12:59:30 AM,Disturbance - Noise,Warning,"Cyrus, Lance",108 Cedargrove
170000074582,10/21/2017  1:07:23 AM,Disturbance - Noise,Verbal Warning,"Gonzales, Gavin",650 River Rd
170000074588,10/21/2017  1:43:19 AM,Disturbance - Noise,Warning,"Cyrus, Lance",109 Craddock Ave
170000074591,10/21/2017  2:06:31 AM,Disturbance - Phys/Fight,Report,"Wooten, Christopher",126 S Guadalupe St
170000074593,10/21/2017  2:15:17 AM,Disturbance - Phys/Fight,Arrest,"Seals, Bradley",117 E Hopkins St
170000074598,10/21/2017  3:08:36 AM,Disturbance - Noise,Cond Citation,"Gonzales, Gavin",238 Rush Haven
170000074599,10/21/2017  3:09:12 AM,Accident - Unknown,Report,"Sarver, Stephen",S Guadalupe St/RR Tracks (Cheatham St)
170000074600,10/21/2017  3:09:20 AM,Investigation,Arrest,"Cyrus, Lance",1400 Old Ranch Road 12
170000074608,10/21/2017  4:19:08 AM,Disturbance - Noise,Verbal Warning,"Wisener, Andrew",1001 Leah Ave
170000074654,10/21/2017  11:13:10 AM,Burglary - Habitation,Report,"Charleswell, Eric",1212 Burleson St
170000074660,10/21/2017  11:31:36 AM,Accident - Minor,Blue Form Issue,,San Marcos Springs Dr/Aquarena Springs D
170000074667,10/21/2017  12:17:56 PM,Property - Lost/Found/Imp,Report,"Murphy, Logan",1207 N IH 35
170000074670,10/21/2017  12:34:29 PM,Welfare Concern,Ref oth Agncy,,2300 S IH 35
170000074671,10/21/2017  12:36:29 PM,Accident - Minor,Blue Form Issue,"Charleswell, Eric",2211 S IH 35
170000074689,10/21/2017  2:17:57 PM,Burglary - Habitation,Report,"Murphy, Logan",115 E Holland St
170000074699,10/21/2017  3:14:48 PM,Trespassing/Unwanted,Report,"Copeland, Kenneth",1003 Barbara Dr
170000074704,10/21/2017  3:44:43 PM,Accident - Minor,Report,"Beller, Paul",Hays St/Hwy 123
170000074711,10/21/2017  4:44:52 PM,Disturbance - Noise,Citation Issued,"Wooten, Christopher",201 Telluride St
170000074724,10/21/2017  6:17:38 PM,Mental Health Invest,Report,"Sarver, Stephen",1301 Wonder World Dr
170000074774,10/21/2017  10:38:13 PM,,Ref oth Agncy,,300 Hunter Ridge Rd
170000074778,10/21/2017  10:49:33 PM,Disturbance - Verbal,Arrest,"Wooten, Christopher",1909 Pecan St
170000074790,10/21/2017  11:49:14 PM,Assault,Report,"Raven, Kassondra",1038 Haynes St
170000074795,10/22/2017  12:16:11 AM,Disturbance - Noise,Verbal Warning,"Cyrus, Lance",743 Gravel St
170000074799,10/22/2017  12:38:27 AM,Disturbance - Noise,Citation Issued,"Wooten, Christopher",1701 Mill St
170000074802,10/22/2017  12:47:08 AM,Disturbance - Noise,Warning,"Gonzales, Gavin",1410 N LBJ Dr
170000074804,10/22/2017  12:49:27 AM,Disturbance - Noise,Verbal Warning,"Allen, Ashley",201 Telluride St
170000074812,10/22/2017  1:14:24 AM,Alcohol Violation,Citation Issued,"Cormier, Jayson",100 N Guadalupe St
170000074820,10/22/2017  1:37:43 AM,Disturbance - Noise,Warning,"Gonzales, Gavin",1025 Sagewood Trla
170000074836,10/22/2017  2:27:52 AM,Disturbance - Verbal,Arrest,"Wooten, Christopher",801 River Rd
170000074837,10/22/2017  2:28:24 AM,Disturbance - Phys/Fight,Arrest,"Wooten, Christopher",110 N LBJ Dr
170000074845,10/22/2017  3:16:55 AM,Disturbance - Noise,Verbal Warning,"Cormier, Claudia",1640 Aquarena Springs Dr
170000074848,10/22/2017  4:05:23 AM,Disturbance - Noise,Warning,"Gonzales, Gavin",1101 E River Ridge Pkwy
170000074853,10/22/2017  4:50:36 AM,Disturbance - Noise,Citation Issued,"Raven, Kassondra",650 River Rd
170000074854,10/22/2017  5:08:01 AM,Hemorrhage/Lacerations,Patient Trans,"Combs, Daniel",403 Candlelight Ln
170000074857,10/22/2017  5:19:12 AM,Disturbance - Phys/Fight,Arrest,"Gonzales, Gavin",1610 N IH 35
170000074859,10/22/2017  6:20:57 AM,Public Intoxication,Arrest,"Murphy, Logan",1904 Lisa Ln
170000074903,10/22/2017  1:32:00 PM,Suicidal Person,Report,"Murphy, Logan",205 S C M Allen Pkwy
170000074909,10/22/2017  2:27:58 PM,Burglary - Habitation,Report,"Copeland, Kenneth",1360 Thorpe Ln
170000074910,10/22/2017  2:34:19 PM,Assault,Report,"Easterly, Evan",2300 S IH 35
170000074917,10/22/2017  3:20:08 PM,Disturbance - Verbal,Arrest,"Elrod, Candace",713 Lago Vista
170000074924,10/22/2017  4:10:24 PM,Theft,Citation Issued,"Sarver, Stephen",1015 Hwy 80
170000074944,10/22/2017  6:49:40 PM,Theft,Citation Issued,"Allen, Ashley",641 E Hopkins St
170000074951,10/22/2017  7:24:02 PM,Criminal Mischief,Refer To COPR,"Royal, GeCorrie",2300 S IH 35
170000074956,10/22/2017  8:02:09 PM,Theft,Citation Issued,"Allen, Ashley",641 E Hopkins St
170000074971,10/22/2017  8:51:58 PM,Accident - Minor,Blue Form Issue,,E Hopkins St/N C M Allen Pkwy
170000074977,10/22/2017  9:46:55 PM,Criminal Mischief,Refer To COPR,"Allen, Ashley",920 Hwy 80
170000074980,10/22/2017  9:56:58 PM,Property - Lost/Found/Imp,Refer To COPR,,1415 Craddock Ave
170000074982,10/22/2017  10:11:00 PM,Assault,Report,"Wooten, Christopher",920 Hwy 80
170000074991,10/22/2017  11:05:49 PM,Theft,Ref oth Agncy,,Hwy 80/Clarewood Dr
170000075006,10/23/2017  12:46:38 AM,Suicide,Report,"Williams, Jack",214 Wilson St
170000075050,10/23/2017  10:54:23 AM,Sexual Assault,Report,"Copeland, Kenneth",2300 S IH 35
170000075051,10/23/2017  10:56:38 AM,Vehicle Theft,Report,"Slaughter, Dustin",1304 Hwy 123
170000075066,10/23/2017  11:57:46 AM,Theft,Citation Issued,"Harrison, Todd",105   Wonder World Dr
170000075071,10/23/2017  12:11:01 PM,Disturbance - Phys/Fight,Report,"Williams, Jack",401 N Fredericksburg St
170000075076,10/23/2017  12:33:32 PM,Burglary - Vehicle,Report,"Williams, Jack",1620 S IH 35
170000075079,10/23/2017  12:51:31 PM,Accident - Minor,Blue Form Issue,"Arredondo, Danny",N Bishop St/W Hopkins St
170000075085,10/23/2017  1:39:40 PM,,Citation Issued,"Slaughter, Dustin",1647 Post Rd
170000075090,10/23/2017  2:15:31 PM,Criminal Mischief,Refer To COPR,"Harrison, Todd",1001 Leah Ave
170000075102,10/23/2017  3:41:52 PM,Accident - Minor,Blue Form Issue,"Castillo, Daniel",E Access Rd/Wonder World Dr
170000075105,10/23/2017  3:45:22 PM,Public Assist,Blue Form Issue,"Reeder, John",2300 S IH 35
170000075108,10/23/2017  3:57:24 PM,Welfare Concern,Report,"Alvarado, Manuel",114 E Hutchison St
170000075120,10/23/2017  4:55:24 PM,Theft,Warning,"Duckworth, Daniel",700 Barnes Dr
170000075121,10/23/2017  4:58:47 PM,Theft,Report,"Alvarado, Manuel",3939 S IH 35
170000075124,10/23/2017  5:02:08 PM,Accident - Unknown,Blue Form Issue,"Tureaud, Benjamin",207 SB
170000075129,10/23/2017  5:17:23 PM,Accident - Minor,Blue Form Issue,"Tureaud, Benjamin",E Access Rd/Blanco River
170000075136,10/23/2017  5:50:46 PM,Accident - Minor,Blue Form Issue,"Fischer, Vincent",E Sessom Dr/Peques St
170000075155,10/23/2017  7:43:17 PM,Attempt to Locate,Ref oth Agncy,,Hunter Rd/Centerpoint Rd
170000075157,10/23/2017  7:46:59 PM,Theft,Report,"Marroquin, Christopher",4200 S IH 35
170000075166,10/23/2017  8:46:16 PM,Viol City Ordinance,Verbal Warning,"Alvarado, Manuel",215 Roosevelt St
170000075201,10/23/2017  10:58:11 PM,Disturbance - Noise,Verbal Warning,"Alvarado, Manuel",1304 Hwy 123
170000075208,10/23/2017  11:27:55 PM,Criminal Mischief,Refer To COPR,"Gibson, Kathryn",2300 S IH 35
170000075209,10/23/2017  11:36:45 PM,Disturbance - Noise,Verbal Warning,"McGee, Miranda",1707 Aquarena Springs Dr
170000075213,10/23/2017  11:56:29 PM,Theft,Report,"Saavedra, Tim",1015 Hwy 80
170000075224,10/24/2017  1:05:10 AM,Burglary - Vehicle,Refer To COPR,,320 University Dr
170000075270,10/24/2017  6:09:38 AM,Accident - Minor,Blue Form Issue,"Williams, Jack",Acorn St/N LBJ Dr
170000075274,10/24/2017  7:48:26 AM,Accident - Minor,Blue Form Issue,"Arredondo, Danny",1302 W Hopkins St
170000075283,10/24/2017  8:38:47 AM,Harassment,Report,"Slaughter, Dustin",1150 E River Ridge Pkwy
170000075284,10/24/2017  8:44:09 AM,Theft,Report,"Williams, Jack",1105 N IH 35
170000075287,10/24/2017  8:57:45 AM,Mental Health Invest,Report,"Williams, Jack",1113 N IH 35
170000075301,10/24/2017  10:29:04 AM,Harassment,Refer To COPR,"Harrison, Todd",1811 Medical Pkwy
170000075302,10/24/2017  10:30:51 AM,Accident - Minor,Report,"Williams, Jack",1113 N IH 35
170000075309,10/24/2017  10:58:31 AM,Burglary - Vehicle,Refer To COPR,"Arredondo, Danny",525 W Hutchison St
170000075318,10/24/2017  11:58:14 AM,Fraud,Report,"Sparenberg, Andrew",2300 S IH 35
170000075334,10/24/2017  1:24:31 PM,Assist Fire Department,Report,"Sembera, Jeremy",930 Luciano Flores Blvd
170000075337,10/24/2017  1:35:34 PM,Accident - Minor,Report,"Williams, Jack",200 Ellis St
170000075356,10/24/2017  4:16:06 PM,Accident - Minor,Blue Form Issue,"Marroquin, Christopher",1001 Hwy 123
170000075359,10/24/2017  4:32:50 PM,Assist Outside Agency,Ref oth Agncy,,128 Spring Rd
170000075366,10/24/2017  5:31:21 PM,Accident - Minor,Report,"Daenzer, Matthew",EXIT 202 SB
170000075370,10/24/2017  6:14:56 PM,Mental Health Invest,Ref oth Agncy,"Bender, Joyce",1301 Wonder World Dr
170000075372,10/24/2017  6:37:33 PM,Theft,Citation Issued,"Fischer, Vincent",641 E Hopkins St
170000075385,10/24/2017  7:42:45 PM,Animal Call,Ref oth Agncy,,1610 N IH 35
170000075389,10/24/2017  7:59:25 PM,Welfare Concern,Arrest,"Alvarado, Manuel",338 S Guadalupe St
170000075390,10/24/2017  7:59:50 PM,Disturbance - Phys/Fight,Ref oth Agncy,,385 Briarwood
170000075416,10/24/2017  9:59:23 PM,Accident - Minor,Blue Form Issue,,1504 Aquarena Springs Dr
170000075426,10/24/2017  10:27:37 PM,Wanted Person,Multiple Arrest,"Seals, Bradley",205 W San Antonio St
170000075427,10/24/2017  10:31:14 PM,Accident - Minor,Blue Form Issue,,1504 Aquarena Springs Dr
170000075447,10/25/2017  12:03:33 AM,Disturbance - Phys/Fight,Report,"Tennant, Casey",1101 Leah Ave
170000075459,10/25/2017  1:26:52 AM,Disturbance - Noise,Verbal Warning,"Alvarado, Manuel",817 Chestnut St
170000075477,10/25/2017  3:27:02 AM,Disturbance - Verbal,Verbal Warning,"Verver, Elias",650 River Rd
170000075511,10/25/2017  8:22:33 AM,Discharged Firearm,Report,"Elrod, Candace",900 Dale Dr
170000075531,10/25/2017  9:56:47 AM,Accident - Hit and Run,Blue Form Issue,"Beller, Paul",613 McGehee St
170000075535,10/25/2017  10:06:42 AM,Viol Education Code,Citation Issued,"Murphy, Logan",102 Willow Springs Dr
170000075543,10/25/2017  10:45:18 AM,Suicidal Person,Report,"Sheridan, Grant",1655 Mill St
170000075551,10/25/2017  11:29:20 AM,Missing Person,Ref oth Agncy,"Smith, Marcus",2300 S IH 35
170000075562,10/25/2017  12:13:59 PM,Attempt to Locate,Ref oth Agncy,"Charleswell, Eric",W Access Rd/Thermon St
170000075565,10/25/2017  12:24:21 PM,Credit/Debit Abuse,Report,,2300 S IH 35
170000075595,10/25/2017  2:33:15 PM,Accident - Hit and Run,Blue Form Issue,"Beller, Paul",900 Hwy 80
170000075596,10/25/2017  2:41:02 PM,Attempt to Locate,Ref oth Agncy,,210 NB
170000075598,10/25/2017  3:02:30 PM,Fraud,Ref oth Agncy,,
170000075599,10/25/2017  3:03:20 PM,Accident - Hit and Run,Blue Form Issue,"Beller, Paul",1015 Hwy 80
170000075604,10/25/2017  3:29:01 PM,Welfare Concern,Ref oth Agncy,,Mesquite Rd/Rainwood Dr
170000075606,10/25/2017  3:34:39 PM,Burglary - Vehicle,Report,"Beller, Paul",2005 Technology Way
170000075609,10/25/2017  3:39:15 PM,Accident - Unknown,Report,"Murphy, Logan",Thorpe Ln/E Hopkins St
170000075610,10/25/2017  3:57:36 PM,Threat,Refer To COPR,"Sarver, Stephen",1250 Sadler Dr
170000075630,10/25/2017  5:33:07 PM,Theft,Refer To COPR,"Sarver, Stephen",1256 Hwy 123
170000075631,10/25/2017  5:39:24 PM,Accident - Minor,Blue Form Issue,,S Guadalupe St/Armstrong St
170000075632,10/25/2017  5:42:38 PM,Theft,Report,"Wooten, Christopher",1611 N IH 35
170000075634,10/25/2017  5:53:51 PM,Accident - Minor,Blue Form Issue,"Tureaud, Benjamin",400BLK Wonder World Dr
170000075639,10/25/2017  6:24:10 PM,Wanted Person,Arrest,"Cyrus, Lance",1700 River Rd
170000075640,10/25/2017  6:27:17 PM,Burglary - Habitation,Report,"Allen, Ashley",801 River Rd
170000075645,10/25/2017  6:46:07 PM,Threat,Arrest,"Wooten, Christopher",1800 Post Rd
170000075646,10/25/2017  6:51:29 PM,Theft,Refer To COPR,"Sarver, Stephen",3939 S IH 35
170000075653,10/25/2017  7:58:45 PM,Burglary - Habitation,Report,"Wisener, Andrew",730 W MLK Dr
170000075662,10/25/2017  9:26:59 PM,Property - Lost/Found/Imp,Refer To COPR,,1650 River Rd
170000075664,10/25/2017  9:29:52 PM,Accident - Minor,Blue Form Issue,,S Guadalupe St/W MLK Dr
170000075672,10/25/2017  10:10:12 PM,Accident - Unknown,Citation Issued,"Gonzales, Gavin",Hwy 123/E Access Rd
170000075678,10/25/2017  10:34:36 PM,Welfare Concern,Report,"Wooten, Christopher",1800 Post Rd
170000075687,10/25/2017  11:30:50 PM,Burglary - Vehicle,Report,"Putnam, Justin",1629 Post Rd
170000075705,10/26/2017  1:19:44 AM,Assault - Aggravated,Report,"Royal, GeCorrie",2300 S IH 35
170000075707,10/26/2017  1:39:32 AM,Driving While Intoxicated,Arrest,"Gonzales, Gavin",720 Valley St
170000075746,10/26/2017  8:27:00 AM,Assault,Detention Juv,"Castillo, DJ",2601 Rattler Rd
170000075747,10/26/2017  8:28:28 AM,Viol Education Code,Citation Issued,"Follis, Brad",301 Foxtail Run
170000075757,10/26/2017  9:25:55 AM,Burglary - Habitation,Report,"Murphy, Logan",1624 Aquarena Springs Dr
170000075786,10/26/2017  11:54:58 AM,Recovered Stolen Vehicle,Report,"Smith, Marcus",1702 S IH 35
170000075789,10/26/2017  12:02:40 PM,Trespassing/Unwanted,Warning,"Easterly, Evan",1701 N IH 35
170000075790,10/26/2017  12:10:55 PM,Disturbance - Phys/Fight,Detention Juv,"Nevarez, Phillip",121 E De Zavala Dr
170000075801,10/26/2017  1:20:33 PM,Trespassing/Unwanted,Warning,"Grumbles, Gregory",111 E San Antonio St
170000075818,10/26/2017  2:23:00 PM,Suspicious Person,Citation Issued,"Murphy, Logan",205 W Hopkins St
170000075832,10/26/2017  4:03:08 PM,Forgery,Report,"Tureaud, Benjamin",1701 Mill St
170000075835,10/26/2017  4:19:04 PM,Accident - Minor,Report,"Smith, Marcus",Hunter Rd/S Suttles Ave
170000075862,10/26/2017  5:47:21 PM,Criminal Mischief,Report,"Reeder, John",2300 S IH 35
170000075886,10/26/2017  8:42:19 PM,Foot Patrol,Citation Issued,"Wisener, Andrew",1412 Prospect St
170000075889,10/26/2017  8:51:32 PM,Accident - Hit and Run,Blue Form Issue,,639 E Hopkins St
170000075897,10/26/2017  9:39:59 PM,Accident - Minor,Report,"Allen, Ashley",205 NB
170000075906,10/26/2017  10:44:43 PM,Disturbance - Noise,Verbal Warning,"Gonzales, Gavin",1511 Old Ranch Road 12
170000075912,10/26/2017  11:19:58 PM,Accident - Minor,Blue Form Issue,,1400blk Davis Lane
170000075925,10/26/2017  11:57:18 PM,Disturbance - Noise,Citation Issued,"Putnam, Justin",1655 Mill St
170000075929,10/27/2017  12:30:40 AM,Disturbance - Noise,Report,"Tureaud, Benjamin",1655 Mill St
170000075934,10/27/2017  12:51:56 AM,Disturbance - Phys/Fight,Arrest,"Sarver, Stephen",1004 Hwy 123
170000075939,10/27/2017  1:21:51 AM,Suspicious Vehicle,Verbal Warning,"Gonzales, Gavin",205 S C M Allen Pkwy
170000075946,10/27/2017  1:47:39 AM,Investigation,Citation Issued,"Seals, Bradley",124 N LBJ Dr
170000075956,10/27/2017  2:47:42 AM,Assist EMS,Ref oth Agncy,,3005 Hwy 21
170000075957,10/27/2017  2:49:57 AM,Assist EMS,Ref oth Agncy,,3005 Hwy 21
170000075996,10/27/2017  10:05:11 AM,Accident - Minor,Report,"Sparenberg, Andrew",Mary Max Cir/Foxtail Run
170000076005,10/27/2017  10:52:47 AM,Accident - Minor,Report,"Sembera, Jeremy",1600blk N IH 35
170000076011,10/27/2017  11:27:32 AM,Mental Health Invest,Report,"Bender, Joyce",1301 Wonder World Dr
170000076014,10/27/2017  11:35:23 AM,Mental Health Invest,Ref oth Agncy,"Bender, Joyce",1301 Wonder World Dr
170000076036,10/27/2017  12:56:00 PM,Animal Call,Ref oth Agncy,,110 Losoya Dr
170000076038,10/27/2017  1:01:50 PM,Accident - Minor,Blue Form Issue,"Williams, Jack",217 E Hopkins St
170000076040,10/27/2017  1:05:45 PM,Accident - Major/Injury,Accident Report,"Derrickson, Jehu",300blk W San Antonio St
170000076067,10/27/2017  3:10:34 PM,Civil Matter,Blue Form Issue,,2300 S IH 35
170000076071,10/27/2017  3:21:56 PM,Credit/Debit Abuse,Report,"Sparenberg, Andrew",2300 S IH 35
170000076076,10/27/2017  3:37:31 PM,Welfare Concern,Arrest,"Sembera, Jeremy",300blk N IH 35
170000076077,10/27/2017  3:42:53 PM,Vehicle Theft,Report,"Williams, Jack",1180 Thorpe Ln
170000076083,10/27/2017  4:45:26 PM,Burglary - Vehicle,Report,"Alvarado, Manuel",650 River Rd
170000076091,10/27/2017  5:16:00 PM,Welfare Concern,Ref oth Agncy,,2300 S IH 35
170000076094,10/27/2017  5:31:03 PM,Animal Call,Ref oth Agncy,"Pierce, Basil",1647 Post Rd
170000076097,10/27/2017  5:45:39 PM,Accident - Minor,Blue Form Issue,"Tureaud, Benjamin",E Access Rd/Centerpoint Rd
170000076099,10/27/2017  5:46:45 PM,Accident - Major/Injury,Report,"Alvarado, Manuel",202 NB
170000076100,10/27/2017  5:47:09 PM,Accident - Minor,Report,"Tureaud, Benjamin",419 Riverside Dr
170000076116,10/27/2017  6:51:36 PM,Investigation,Citation Issued,"Seals, Bradley",205 W San Antonio St
170000076118,10/27/2017  6:55:29 PM,Credit/Debit Abuse,Report,"Contreras, Ysidro",350 North St
170000076126,10/27/2017  7:45:58 PM,Assault,Report,"Gibson, Kathryn",2300 S IH 35
170000076128,10/27/2017  7:46:21 PM,Burglary - Vehicle,Report,"Tureaud, Benjamin",4321 S IH 35
170000076131,10/27/2017  7:57:16 PM,Theft,Refer To COPR,"Tureaud, Benjamin",4015 S IH 35
170000076145,10/27/2017  9:23:37 PM,Wanted Person,Arrest,"Seals, Bradley",135 S LBJ Dr
170000076148,10/27/2017  9:38:46 PM,Accident - Minor,Blue Form Issue,"McGee, Miranda",1550 N IH 35
170000076156,10/27/2017  10:13:06 PM,Attempt to Locate,Ref oth Agncy,,3936 S IH 35
170000076159,10/27/2017  10:26:20 PM,Disturbance - Noise,Warning,"Tennant, Casey",1013 Sagewood Trl
170000076161,10/27/2017  10:46:05 PM,Disturbance - Noise,Citation Issued,"Tennant, Casey",425 Sarah St
170000076162,10/27/2017  10:49:40 PM,Criminal Mischief,Refer To COPR,"McGee, Miranda",1000 N LBJ Dr
170000076163,10/27/2017  11:02:59 PM,Accident - Minor,Blue Form Issue,,1505 Aquarena Springs Dr
170000076174,10/27/2017  11:40:38 PM,Accident - Minor,Blue Form Issue,"Contreras, Ysidro",420 University Dr
170000076176,10/27/2017  11:44:11 PM,Disturbance - Noise,Verbal Warning,"Tureaud, Benjamin",1101 Leah Ave
170000076183,10/28/2017  12:09:34 AM,Suspicious Person,Multiple Arrest,"Tureaud, Benjamin",1101 Leah Ave
170000076193,10/28/2017  12:50:50 AM,Disturbance - Noise,Verbal Warning,"McGee, Miranda",301 Telluride St
170000076194,10/28/2017  12:54:17 AM,Mental Health Invest,Report,"Contreras, Ysidro",1606 N IH 35
170000076197,10/28/2017  12:59:08 AM,Disturbance - Noise,Warning,"Tennant, Casey",1410 N LBJ Dr
170000076198,10/28/2017  1:14:19 AM,Disturbance - Noise,Report,"Tennant, Casey",1410 N LBJ Dr
170000076199,10/28/2017  1:16:13 AM,Disturbance - Noise,Verbal Warning,"Tennant, Casey",900 Peques St
170000076200,10/28/2017  1:26:35 AM,Disturbance - Phys/Fight,Report,"McGee, Miranda",1951 Aquarena Springs Dr
170000076203,10/28/2017  1:42:35 AM,Disturbance - Verbal,Arrest,"Tennant, Casey",1410 N LBJ Dr
