Incident_Nr,TimeReported,Activity,Disposition,Officer,Location
,,,,,
170000074617,10/21/2017  5:54:38 AM,Public Assist,No Report,,2300 S IH 35
,,,,,
170000074621,10/21/2017  7:43:33 AM,Civil Standby,No Report,"Elrod, Candace",811 Bracewood Cir
,,,,,
170000074628,10/21/2017  8:58:42 AM,Information,No Report,"Murphy, Logan",1350 N LBJ Dr
,,,,,
170000074634,10/21/2017  9:52:55 AM,Attempt to Locate,No Report,"Elrod, Candace",2201 S IH 35
,,,,,
170000074635,10/21/2017  9:57:14 AM,Investigation,No Report,"Murphy, Logan",1617 Aquarena Springs Dr
,,,,,
170000074638,10/21/2017  10:01:27 AM,Investigation,No Report,"Charleswell, Eric",1307 Uhland Rd
,,,,,
170000074639,10/21/2017  10:14:16 AM,Accident - Minor,No Report,"Elrod, Candace",1951 Hunter Rd
,,,,,
170000074644,10/21/2017  10:45:54 AM,Child Custody,No Report,"Elrod, Candace",412 Craddock Ave
,,,,,
170000074647,10/21/2017  10:50:01 AM,Welfare Concern,No Contact,"Copeland, Kenneth",503 Uhland Rd
,,,,,
170000074648,10/21/2017  10:52:22 AM,Accident - Hit and Run,No Report,"Murphy, Logan",152 S Guadalupe St
,,,,,
170000074651,10/21/2017  10:59:31 AM,Attempt to Locate,No Report,,EXIT 204A SB
,,,,,
170000074652,10/21/2017  11:02:47 AM,Public Assist,No Report,"Wisener, Fred",2300 S IH 35
,,,,,
170000074654,10/21/2017  11:13:10 AM,Burglary - Habitation,Report,"Charleswell, Eric",1212 Burleson St
,,,,,
170000074655,10/21/2017  11:16:50 AM,Public Assist,Cancelled,,
,,,,,
170000074658,10/21/2017  11:24:37 AM,Assist EMS,No Report,"Beller, Paul",1210 S IH 35
,,,,,
170000074659,10/21/2017  11:25:26 AM,Attempt to Locate,No Report,,Hunter Rd/Reimer Ave
,,,,,
170000074660,10/21/2017  11:31:36 AM,Accident - Minor,Blue Form Issue,,San Marcos Springs Dr/Aquarena Springs D
,,,,,
170000074661,10/21/2017  11:33:08 AM,Attempt to Locate,No Report,,W Wonder World Dr/Old Ranch Road 12
,,,,,
170000074662,10/21/2017  11:36:05 AM,Disturbance - Phys/Fight,No Report,"Murphy, Logan",1800 Post Rd
,,,,,
170000074664,10/21/2017  12:01:15 PM,Information,No Report,,1000blk Uhland Rd
,,,,,
170000074666,10/21/2017  12:10:20 PM,Solicitors,No Report,"Beller, Paul",Centerpoint Rd/W Access Rd
,,,,,
170000074667,10/21/2017  12:17:56 PM,Property - Lost/Found/Imp,Report,"Murphy, Logan",1207 N IH 35
,,,,,
170000074669,10/21/2017  12:31:04 PM,Attempt to Locate,No Report,,1400blk Post Rd
,,,,,
170000074670,10/21/2017  12:34:29 PM,Welfare Concern,Ref oth Agncy,,2300 S IH 35
,,,,,
170000074671,10/21/2017  12:36:29 PM,Accident - Minor,Blue Form Issue,"Charleswell, Eric",2211 S IH 35
,,,,,
170000074672,10/21/2017  12:39:15 PM,Attempt to Locate,No Report,,200 NB
,,,,,
170000074676,10/21/2017  12:54:03 PM,Supplement,No Report,"Easterly, Evan",2300 S IH 35
,,,,,
170000074679,10/21/2017  1:13:44 PM,Suspicious Person,No Report,"Murphy, Logan",4015 S IH 35
,,,,,
170000074678,10/21/2017  1:13:47 PM,Welfare Concern,No Report,"Copeland, Kenneth",1113 N IH 35
,,,,,
170000074689,10/21/2017  2:17:57 PM,Burglary - Habitation,Report,"Murphy, Logan",115 E Holland St
,,,,,
170000074690,10/21/2017  2:20:35 PM,Animal Call,No Report,"Elrod, Candace",500blk Cheatham St
,,,,,
170000074691,10/21/2017  2:23:39 PM,Attempt to Locate,No Report,"Beller, Paul",700blk Aquarena Springs Dr
,,,,,
170000074693,10/21/2017  2:26:22 PM,Canine Search,No Report,"Elrod, Candace",202 N C M Allen Pkwy
,,,,,
170000074695,10/21/2017  2:51:48 PM,Burglary - Habitation,No Report,"Beller, Paul",177 Valero Dr
,,,,,
170000074696,10/21/2017  3:01:11 PM,Fraud,No Contact,"Easterly, Evan",2300 S IH 35
,,,,,
170000074697,10/21/2017  3:03:22 PM,Harassment,No Report,"Copeland, Kenneth",114 W San Antonio St
,,,,,
170000074699,10/21/2017  3:14:48 PM,Trespassing/Unwanted,Report,"Copeland, Kenneth",1003 Barbara Dr
,,,,,
170000074700,10/21/2017  3:19:02 PM,Harassment,No Report,"Elrod, Candace",2300 S IH 35
,,,,,
170000074702,10/21/2017  3:31:53 PM,Disturbance - Phys/Fight,No Report,"Murphy, Logan",333 S Reimer Ave
,,,,,
170000074704,10/21/2017  3:44:43 PM,Accident - Minor,Report,"Beller, Paul",Hays St/Hwy 123
,,,,,
170000074705,10/21/2017  3:55:01 PM,Public Assist,No Report,"Wisener, Andrew",2300 S IH 35
,,,,,
170000074707,10/21/2017  4:12:41 PM,Disturbance - Phys/Fight,No Contact,"Sarver, Stephen",1250 Sadler Dr
,,,,,
170000074708,10/21/2017  4:27:41 PM,Flagged Down,No Report,"Beller, Paul",2300 S IH 35
,,,,,
170000074709,10/21/2017  4:27:50 PM,Public Assist,No Report,"Copeland, Kenneth",2300 S IH 35
,,,,,
170000074710,10/21/2017  4:31:05 PM,Attempt to Locate,No Report,"Sarver, Stephen",Cheatham St/S C M Allen Pkwy
,,,,,
170000074711,10/21/2017  4:44:52 PM,Disturbance - Noise,Citation Issued,"Wooten, Christopher",201 Telluride St
,,,,,
170000074713,10/21/2017  4:48:12 PM,Theft,No Report,"Sarver, Stephen",3943 S IH 35
,,,,,
170000074714,10/21/2017  4:59:08 PM,Disturbance - Noise,Ignore,"Cyrus, Lance",201 Telluride St
,,,,,
170000074715,10/21/2017  4:59:53 PM,Welfare Concern,No Report,"Wisener, Andrew",4300blk S IH 35
,,,,,
170000074721,10/21/2017  5:25:24 PM,Suspicious Vehicle,No Report,"Blackwood, Kevin",W Wonder World Dr/Old Ranch Road 12
,,,,,
170000074724,10/21/2017  6:17:38 PM,Mental Health Invest,Report,"Sarver, Stephen",1301 Wonder World Dr
,,,,,
170000074725,10/21/2017  6:18:54 PM,Suspicious Circumstances,No Report,"Allen, Ashley",700 Barnes Dr
,,,,,
170000074726,10/21/2017  6:20:07 PM,Alarms,False Alarm,"Barbour, Barrett",1354 Thorpe Ln
,,,,,
170000074727,10/21/2017  6:20:34 PM,Attempt to Locate,Unfounded,,206 SB
,,,,,
170000074728,10/21/2017  6:23:36 PM,Investigation,No Report,"Wooten, Christopher",1354 Thorpe Ln
,,,,,
170000074729,10/21/2017  6:39:34 PM,Public Assist,No Report,,1980 Aquarena Springs Dr
,,,,,
170000074733,10/21/2017  6:51:56 PM,Attempt to Locate,No Report,"Allen, Ashley",1100blk Reyes St
,,,,,
170000074736,10/21/2017  7:02:41 PM,Attempt to Locate,Unfounded,,209 SB
,,,,,
170000074737,10/21/2017  7:04:01 PM,Welfare Concern,No Report,"Sarver, Stephen",901 Hwy 80
,,,,,
170000074741,10/21/2017  7:30:02 PM,Property - Lost/Found/Imp,No Report,"Allen, Ashley",555 Cheatham St
,,,,,
170000074745,10/21/2017  7:52:16 PM,Information,No Report,"Gonzales, Gavin",3936 S IH 35
,,,,,
170000074747,10/21/2017  8:02:15 PM,Suicidal Person,No Report,"Wooten, Christopher",345 Champions Blvd
,,,,,
170000074748,10/21/2017  8:07:20 PM,Disturbance - Noise,No Report,"Sarver, Stephen",2801 Staples Rd
,,,,,
170000074749,10/21/2017  8:15:43 PM,Civil Matter,No Report,"Cyrus, Lance",1507 N IH 35
,,,,,
170000074750,10/21/2017  8:22:38 PM,Public Assist,No Report,"Wisener, Andrew",2200blk W Wonder World Dr
,,,,,
170000074751,10/21/2017  8:22:47 PM,Attempt to Locate,Unfounded,,210 SB
,,,,,
170000074753,10/21/2017  8:29:41 PM,Sexual Assault - Child,Cancelled,,1301 Wonder World Dr
,,,,,
170000074756,10/21/2017  8:50:07 PM,Suspicious Vehicle,No Report,"Allen, Ashley",820 Sturgeon Dr
,,,,,
170000074759,10/21/2017  9:00:19 PM,Field Euthanasia,No Report,"Wisener, Andrew",400blk E Hopkins St
,,,,,
170000074761,10/21/2017  9:24:41 PM,Disturbance - Verbal,No Report,"Sarver, Stephen",1001 E McCarty Ln
,,,,,
170000074765,10/21/2017  9:40:59 PM,Harassment,No Report,"Royal, GeCorrie",106 Rush Haven
,,,,,
170000074767,10/21/2017  9:49:03 PM,Attempt to Locate,No Report,"Wisener, Andrew",198 NB
,,,,,
170000074771,10/21/2017  10:03:33 PM,Disturbance - Noise,Unfounded,"Wooten, Christopher",Crepe Myrtle Dr/Pecan St
,,,,,
170000074774,10/21/2017  10:38:13 PM,,Ref oth Agncy,,300 Hunter Ridge Rd
,,,,,
170000074778,10/21/2017  10:49:33 PM,Disturbance - Verbal,Arrest,"Wooten, Christopher",1909 Pecan St
,,,,,
170000074783,10/21/2017  11:03:25 PM,Suspicious Circumstances,No Contact,"Sarver, Stephen",100 Blk West Ave
,,,,,
170000074785,10/21/2017  11:04:29 PM,Assist EMS,No Report,"Mizanin, Rich",1754 River Rd
,,,,,
170000074789,10/21/2017  11:47:09 PM,Investigation,No Report,"Allen, Ashley",555 Cheatham St
,,,,,
170000074790,10/21/2017  11:49:14 PM,Assault,Report,"Raven, Kassondra",1038 Haynes St
,,,,,
170000074791,10/21/2017  11:57:12 PM,Foot Patrol,No Report,"Cyrus, Lance",700 Barnes Dr
,,,,,
170000074792,10/22/2017  12:06:01 AM,Attempt to Locate,No Report,,208 SB
,,,,,
170000074794,10/22/2017  12:15:54 AM,Suspicious Vehicle,No Report,"Raven, Kassondra",921 Hwy 80
,,,,,
170000074795,10/22/2017  12:16:11 AM,Disturbance - Noise,Verbal Warning,"Cyrus, Lance",743 Gravel St
,,,,,
170000074796,10/22/2017  12:19:45 AM,Foot Patrol,No Report,"Sarver, Stephen",100 Blk West Ave
,,,,,
170000074797,10/22/2017  12:33:04 AM,Disturbance - Noise,Unfounded,"Gonzales, Gavin",401 N Fredericksburg St
,,,,,
170000074798,10/22/2017  12:36:47 AM,Public Assist,No Report,"Raven, Kassondra",700 Barnes Dr
,,,,,
170000074799,10/22/2017  12:38:27 AM,Disturbance - Noise,Citation Issued,"Wooten, Christopher",1701 Mill St
,,,,,
170000074800,10/22/2017  12:39:58 AM,Suspicious Vehicle,No Report,"Blackwood, Kevin",W Hopkins St/N Bishop St
,,,,,
170000074801,10/22/2017  12:45:02 AM,Accident - Minor,No Report,"Cyrus, Lance",512 Craddock Ave
,,,,,
170000074802,10/22/2017  12:47:08 AM,Disturbance - Noise,Warning,"Gonzales, Gavin",1410 N LBJ Dr
,,,,,
170000074804,10/22/2017  12:49:27 AM,Disturbance - Noise,Verbal Warning,"Allen, Ashley",201 Telluride St
,,,,,
170000074806,10/22/2017  1:03:37 AM,Attempt to Locate,No Contact,"Sarver, Stephen",198 NB
,,,,,
170000074810,10/22/2017  1:08:47 AM,Assist Outside Agency,No Report,"Sarver, Stephen",100blk Picasso Dr
,,,,,
170000074811,10/22/2017  1:13:31 AM,Welfare Concern,No Report,"Salinas, Hollie",1636 Aquarena Springs Dr
,,,,,
170000074812,10/22/2017  1:14:24 AM,Alcohol Violation,Citation Issued,"Cormier, Jayson",100 N Guadalupe St
,,,,,
170000074815,10/22/2017  1:17:59 AM,Foot Patrol,No Report,"Wooten, Christopher",W San Antonio St/Guadalupe St
,,,,,
170000074817,10/22/2017  1:25:46 AM,Disturbance - Noise,Unfounded,"Cyrus, Lance",Sagewood Trl/Craddock Ave (LBJ)
,,,,,
170000074819,10/22/2017  1:31:31 AM,Foot Patrol,No Report,"Gonzales, Gavin",205 W San Antonio St
,,,,,
170000074820,10/22/2017  1:37:43 AM,Disturbance - Noise,Warning,"Gonzales, Gavin",1025 Sagewood Trla
,,,,,
170000074822,10/22/2017  1:39:08 AM,Assist Outside Agency,No Report,"Sarver, Stephen",210 SB
,,,,,
170000074823,10/22/2017  1:42:45 AM,Investigation,No Report,"Gonzales, Gavin",205 W San Antonio St
,,,,,
170000074825,10/22/2017  1:54:10 AM,Disturbance - Noise,Not Verified,"Mizanin, Rich",1800 Post Rd
,,,,,
170000074826,10/22/2017  2:01:36 AM,Suspicious Vehicle,No Report,"Sarver, Stephen",1290 Wonder World Dr
,,,,,
170000074827,10/22/2017  2:01:39 AM,Suspicious Person,No Report,"Mizanin, Rich",100 N Guadalupe St
,,,,,
170000074831,10/22/2017  2:10:21 AM,Assist Outside Agency,No Report,"Sarver, Stephen",2400 Summit Rdg
,,,,,
170000074832,10/22/2017  2:13:19 AM,Assault,No Report,"Wooten, Christopher",120 E San Antonio St
,,,,,
170000074833,10/22/2017  2:16:41 AM,Criminal Mischief,No Report,"Gonzales, Gavin",401 N Fredericksburg St
,,,,,
170000074834,10/22/2017  2:18:50 AM,Suspicious Circumstances,No Report,"Sarver, Stephen",5101 S IH 35
,,,,,
170000074836,10/22/2017  2:27:52 AM,Disturbance - Verbal,Arrest,"Wooten, Christopher",801 River Rd
,,,,,
170000074837,10/22/2017  2:28:24 AM,Disturbance - Phys/Fight,Arrest,"Wooten, Christopher",110 N LBJ Dr
,,,,,
170000074838,10/22/2017  2:39:17 AM,Discharged Firearm,No Report,"Gonzales, Gavin",N Bishop St/Lisa Ln
,,,,,
170000074839,10/22/2017  2:51:00 AM,Unsecured/Open Building,No Report,"Allen, Ashley",1506 S IH 35
,,,,,
170000074840,10/22/2017  3:02:32 AM,Disturbance - Phys/Fight,No Report,"Wooten, Christopher",165 S Guadalupe St
,,,,,
170000074842,10/22/2017  3:04:35 AM,Public Assist,No Report,"Gonzales, Gavin",304 E San Antonio St
,,,,,
170000074843,10/22/2017  3:15:04 AM,Disturbance - Verbal,No Report,"Wooten, Christopher",345 Champions Blvd
,,,,,
170000074845,10/22/2017  3:16:55 AM,Disturbance - Noise,Verbal Warning,"Cormier, Claudia",1640 Aquarena Springs Dr
,,,,,
170000074846,10/22/2017  3:19:25 AM,Investigation,No Report,"Wooten, Christopher",328 S Guadalupe St
,,,,,
170000074847,10/22/2017  3:23:42 AM,Disturbance - Verbal,No Report,"Cyrus, Lance",1004 Hwy 123
,,,,,
170000074848,10/22/2017  4:05:23 AM,Disturbance - Noise,Warning,"Gonzales, Gavin",1101 E River Ridge Pkwy
,,,,,
170000074849,10/22/2017  4:11:53 AM,Public Assist,No Report,"Williams, Tiffany",650 River Rd
,,,,,
170000074850,10/22/2017  4:14:29 AM,Foot Patrol,No Report,"Cyrus, Lance",1000 N LBJ Dr
,,,,,
170000074851,10/22/2017  4:25:03 AM,Suspicious Vehicle,No Report,"Cormier, Claudia",1901 N IH 35
,,,,,
170000074852,10/22/2017  4:35:16 AM,Suspicious Person,No Report,"Gonzales, Gavin",1655 Mill St
,,,,,
170000074853,10/22/2017  4:50:36 AM,Disturbance - Noise,Citation Issued,"Raven, Kassondra",650 River Rd
,,,,,
170000074854,10/22/2017  5:08:01 AM,Hemorrhage/Lacerations,Patient Trans,"Combs, Daniel",403 Candlelight Ln
,,,,,
170000074855,10/22/2017  5:14:05 AM,Assist EMS,No Report,"Raven, Kassondra",403 Candlelight Ln
,,,,,
170000074856,10/22/2017  5:14:41 AM,Welfare Concern,No Contact,"Cyrus, Lance",2200 Hwy 123
,,,,,
170000074857,10/22/2017  5:19:12 AM,Disturbance - Phys/Fight,Arrest,"Gonzales, Gavin",1610 N IH 35
,,,,,
170000074859,10/22/2017  6:20:57 AM,Public Intoxication,Arrest,"Murphy, Logan",1904 Lisa Ln
,,,,,
170000074860,10/22/2017  6:31:25 AM,Suspicious Vehicle,No Report,"Charleswell, Eric",2521 S IH 35
,,,,,
170000074870,10/22/2017  9:54:16 AM,Accident - Minor,No Report,"Copeland, Kenneth",214 University Dr
,,,,,
170000074874,10/22/2017  10:12:37 AM,Child Custody,No Report,,1001 Hwy 123
,,,,,
170000074877,10/22/2017  10:54:30 AM,Attempt to Locate,No Contact,"Elrod, Candace",204 Sb35 IH
,,,,,
170000074881,10/22/2017  11:03:23 AM,Attempt to Locate,No Report,,205 SB
,,,,,
170000074882,10/22/2017  11:04:05 AM,Public Assist,No Report,"Charleswell, Eric",200 NB
,,,,,
170000074884,10/22/2017  11:20:54 AM,Theft,No Report,"Beller, Paul",921 N IH 35
,,,,,
170000074886,10/22/2017  11:33:09 AM,Runaway - Recover,No Report,"Murphy, Logan",512 Craddock Ave
,,,,,
170000074889,10/22/2017  11:56:57 AM,Alarm - Robbery,False Alarm,"Murphy, Logan",700 N LBJ Dr
,,,,,
170000074899,10/22/2017  1:25:45 PM,Accident - Minor,No Report,"Murphy, Logan",Thorpe Ln/E Hopkins St
,,,,,
170000074902,10/22/2017  1:28:59 PM,Trespassing/Unwanted,No Report,"Charleswell, Eric",1406 Sunflower Ln
,,,,,
170000074903,10/22/2017  1:32:00 PM,Suicidal Person,Report,"Murphy, Logan",205 S C M Allen Pkwy
,,,,,
170000074904,10/22/2017  1:42:26 PM,,Ignore,,
,,,,,
170000074907,10/22/2017  2:04:16 PM,Mental Health Invest,No Report,"Elrod, Candace",1424 Wonder World Dr
,,,,,
170000074908,10/22/2017  2:04:31 PM,Animal Call,No Report,"Elrod, Candace",1301 Wonder World Dr
,,,,,
170000074909,10/22/2017  2:27:58 PM,Burglary - Habitation,Report,"Copeland, Kenneth",1360 Thorpe Ln
,,,,,
170000074910,10/22/2017  2:34:19 PM,Assault,Report,"Easterly, Evan",2300 S IH 35
,,,,,
170000074914,10/22/2017  3:01:05 PM,Welfare Concern,No Report,"Elrod, Candace",735 W MLK Dr
,,,,,
170000074917,10/22/2017  3:20:08 PM,Disturbance - Verbal,Arrest,"Elrod, Candace",713 Lago Vista
,,,,,
170000074918,10/22/2017  3:20:41 PM,Disturbance - Noise,Unfounded,"Copeland, Kenneth",109 West Ave
,,,,,
170000074919,10/22/2017  3:35:26 PM,Field Euthanasia,No Report,"Murphy, Logan",204 Dolly St
,,,,,
170000074920,10/22/2017  3:42:22 PM,Attempt to Locate,No Report,,208 SB
,,,,,
170000074922,10/22/2017  4:06:20 PM,Disorderly Conduct,No Report,"Allen, Ashley",1015 Hwy 80
,,,,,
170000074924,10/22/2017  4:10:24 PM,Theft,Citation Issued,"Sarver, Stephen",1015 Hwy 80
,,,,,
170000074928,10/22/2017  4:40:35 PM,Attempt to Locate,No Report,"Allen, Ashley",E Access Rd/Hwy 80
,,,,,
170000074929,10/22/2017  4:47:24 PM,Welfare Concern,No Contact,"Allen, Ashley",Hwy 21/N Old Bastrop Hwy
,,,,,
170000074930,10/22/2017  4:55:59 PM,Assist Fire Department,No Report,"Wooten, Christopher",1637 Post Rd
,,,,,
170000074931,10/22/2017  4:56:50 PM,Disturbance - Phys/Fight,No Report,"Allen, Ashley",1132 Gravel St
,,,,,
170000074932,10/22/2017  4:57:13 PM,Disturbance - Noise,Unfounded,"Sarver, Stephen",109 West Ave
,,,,,
170000074933,10/22/2017  5:01:12 PM,Attempt to Locate,No Contact,"Elrod, Candace",207 SB
,,,,,
170000074936,10/22/2017  5:41:49 PM,Attempt to Locate,No Report,,209 SB
,,,,,
170000074937,10/22/2017  5:46:57 PM,Disturbance - Phys/Fight,No Report,,2300 S IH 35
,,,,,
170000074938,10/22/2017  6:06:23 PM,Burglary - Habitation,No Report,"Salinas, Hollie",1230 N LBJ Dr
,,,,,
170000074942,10/22/2017  6:35:29 PM,Attempt to Locate,No Contact,"Wisener, Andrew",W Hopkins St/N Bishop St
,,,,,
170000074943,10/22/2017  6:47:45 PM,Investigation,No Report,"Wisener, Andrew",2300 S IH 35
,,,,,
170000074944,10/22/2017  6:49:40 PM,Theft,Citation Issued,"Allen, Ashley",641 E Hopkins St
,,,,,
170000074946,10/22/2017  7:12:31 PM,Accident - Major/Injury,No Report,"Wooten, Christopher",Charles Austin Dr/Aquarena Springs Dr
,,,,,
170000074950,10/22/2017  7:20:24 PM,Burglary - Habitation,No Report,"Sarver, Stephen",1350 N LBJ Dr
,,,,,
170000074951,10/22/2017  7:24:02 PM,Criminal Mischief,Refer To COPR,"Royal, GeCorrie",2300 S IH 35
,,,,,
170000074952,10/22/2017  7:25:19 PM,Suspicious Circumstances,Unfounded,"Wooten, Christopher",860blk Sagewood Trl
,,,,,
170000074954,10/22/2017  7:58:50 PM,Attempt to Locate,No Report,"Allen, Ashley",1015 Hwy 80
,,,,,
170000074956,10/22/2017  8:02:09 PM,Theft,Citation Issued,"Allen, Ashley",641 E Hopkins St
,,,,,
170000074959,10/22/2017  8:24:48 PM,Assist EMS,No Report,"Allen, Ashley",322 Smith Ln
,,,,,
170000074961,10/22/2017  8:26:03 PM,Accident - Unknown,No Report,"Sarver, Stephen",202 SB
,,,,,
170000074963,10/22/2017  8:29:17 PM,Attempt to Locate,No Report,,201 NB
,,,,,
170000074964,10/22/2017  8:29:20 PM,Disturbance - Noise,Unfounded,"Wisener, Andrew",1316 W San Antonio St
,,,,,
170000074969,10/22/2017  8:49:14 PM,Attempt to Locate,No Report,,201 NB
,,,,,
170000074971,10/22/2017  8:51:58 PM,Accident - Minor,Blue Form Issue,,E Hopkins St/N C M Allen Pkwy
,,,,,
170000074972,10/22/2017  9:00:16 PM,Investigation,No Report,"Gonzales, Gavin",1701 Mill St
,,,,,
170000074976,10/22/2017  9:44:55 PM,Public Assist,No Report,"Royal, GeCorrie",2300 S IH 35
,,,,,
170000074977,10/22/2017  9:46:55 PM,Criminal Mischief,Refer To COPR,"Allen, Ashley",920 Hwy 80
,,,,,
170000074979,10/22/2017  9:50:15 PM,Disturbance - Phys/Fight,No Report,"Cyrus, Lance",519 Valley St
,,,,,
170000074980,10/22/2017  9:56:58 PM,Property - Lost/Found/Imp,Refer To COPR,,1415 Craddock Ave
,,,,,
170000074982,10/22/2017  10:11:00 PM,Assault,Report,"Wooten, Christopher",920 Hwy 80
,,,,,
170000074987,10/22/2017  10:44:29 PM,Public Assist,No Report,"Royal, GeCorrie",2300 S IH 35
,,,,,
170000074988,10/22/2017  10:46:27 PM,Disturbance - Verbal,No Report,"Putnam, Justin",116 S Edward Gary St
,,,,,
170000074989,10/22/2017  10:52:51 PM,Welfare Concern,No Report,"Cyrus, Lance",214 Wilson St
,,,,,
170000074991,10/22/2017  11:05:49 PM,Theft,Ref oth Agncy,,Hwy 80/Clarewood Dr
,,,,,
170000075001,10/23/2017  12:13:02 AM,Alarms,Cancelled,"Sherrill, Greg",120 Bert Brown Rd
,,,,,
170000075002,10/23/2017  12:19:39 AM,Public Assist,No Report,"Putnam, Justin",421 Lindsey St
,,,,,
170000075003,10/23/2017  12:27:51 AM,Assist Outside Agency,Cancelled,,1307 Uhland Rd
,,,,,
170000075004,10/23/2017  12:33:57 AM,Close Patrol,No Report,"Putnam, Justin",222 Ramsay St
,,,,,
170000075005,10/23/2017  12:35:55 AM,Disturbance - Phys/Fight,No Report,"Wooten, Christopher",1980 Aquarena Springs Dr
,,,,,
170000075006,10/23/2017  12:46:38 AM,Suicide,Report,"Williams, Jack",214 Wilson St
,,,,,
170000075011,10/23/2017  2:25:50 AM,Disturbance - Verbal,No Contact,"Wooten, Christopher",N LBJ Dr/Younger St
,,,,,
170000075012,10/23/2017  2:26:11 AM,Disturbance - Verbal,No Report,"Sarver, Stephen",641 E Hopkins St
,,,,,
170000075014,10/23/2017  2:55:18 AM,Suspicious Person,No Report,"Wooten, Christopher",1410 N LBJ Dr
,,,,,
170000075016,10/23/2017  3:09:33 AM,Public Assist,No Report,"Putnam, Justin",2300 S IH 35
,,,,,
170000075019,10/23/2017  4:47:46 AM,Disturbance - Noise,Not Verified,"Wisener, Andrew",1001 Leah Ave
,,,,,
170000075020,10/23/2017  6:25:14 AM,Vehicle Theft,No Report,,345 Champions Blvd
,,,,,
170000075029,10/23/2017  8:21:18 AM,Wanted Person,No Report,"Williams, Jack",1307 Uhland Rd
,,,,,
170000075030,10/23/2017  8:43:31 AM,Investigation,No Report,"Nevarez, Phillip",1301 Hwy 123
,,,,,
170000075033,10/23/2017  9:11:40 AM,Alarm - Robbery,False Alarm,"Sembera, Jeremy",4015 S IH 35
,,,,,
170000075034,10/23/2017  9:15:54 AM,Disturbance - Phys/Fight,No Report,"Sembera, Jeremy",1005 Hwy 80
,,,,,
170000075036,10/23/2017  9:42:40 AM,Welfare Concern,No Report,"Sembera, Jeremy",1301 Wonder World Dr
,,,,,
170000075037,10/23/2017  9:52:39 AM,Supplement,No Report,"Sparenberg, Andrew",1901 Dutton Dr
,,,,,
170000075038,10/23/2017  10:00:55 AM,Criminal Mischief,No Report,"Copeland, Kenneth",2913 Hunter Rd
,,,,,
170000075045,10/23/2017  10:48:21 AM,Harassment,No Report,"Copeland, Kenneth",2300 S IH 35
,,,,,
170000075049,10/23/2017  10:53:46 AM,Assault,No Report,"Harrison, Todd",1250 Wonder World Dr
,,,,,
170000075050,10/23/2017  10:54:23 AM,Sexual Assault,Report,"Copeland, Kenneth",2300 S IH 35
,,,,,
170000075051,10/23/2017  10:56:38 AM,Vehicle Theft,Report,"Slaughter, Dustin",1304 Hwy 123
,,,,,
170000075055,10/23/2017  11:07:34 AM,Public Assist,No Report,"Drake, Denise",2300 S IH 35
,,,,,
170000075057,10/23/2017  11:14:20 AM,Suspicious Circumstances,No Report,"Williams, Jack",Belvin St/N Johnson Ave
,,,,,
170000075066,10/23/2017  11:57:46 AM,Theft,Citation Issued,"Harrison, Todd",105   Wonder World Dr
,,,,,
170000075067,10/23/2017  12:00:53 PM,Accident - Minor,Unfounded,"Castillo, Daniel",E Mccarty Ln/Hunter Rd
,,,,,
170000075071,10/23/2017  12:11:01 PM,Disturbance - Phys/Fight,Report,"Williams, Jack",401 N Fredericksburg St
,,,,,
170000075073,10/23/2017  12:18:58 PM,Accident - Major/Injury,No Report,"Castillo, Daniel",3939 S IH 35
,,,,,
170000075074,10/23/2017  12:25:44 PM,Investigation,No Report,"Sparenberg, Andrew",2300 S IH 35
,,,,,
170000075076,10/23/2017  12:33:32 PM,Burglary - Vehicle,Report,"Williams, Jack",1620 S IH 35
,,,,,
170000075078,10/23/2017  12:49:45 PM,Attempt to Locate,No Report,"Sparenberg, Andrew",Hwy 80/Hwy 21
,,,,,
170000075079,10/23/2017  12:51:31 PM,Accident - Minor,Blue Form Issue,"Arredondo, Danny",N Bishop St/W Hopkins St
,,,,,
170000075081,10/23/2017  1:08:51 PM,Public Assist,No Report,"Arredondo, Danny",1700 Old Ranch Road 12
,,,,,
170000075082,10/23/2017  1:17:16 PM,Mental Health Invest,No Report,"Spriegel, Carl",1301 Wonder World Dr
,,,,,
170000075084,10/23/2017  1:17:28 PM,Foot Patrol,No Report,"Sparenberg, Andrew",641 E Hopkins St
,,,,,
170000075085,10/23/2017  1:39:40 PM,,Citation Issued,"Slaughter, Dustin",1647 Post Rd
,,,,,
170000075086,10/23/2017  1:45:40 PM,Public Assist,No Report,"Sparenberg, Andrew",2300 S IH 35
,,,,,
170000075089,10/23/2017  2:07:17 PM,Flagged Down,No Report,"Slaughter, Dustin",Mill St/W Access Rd
,,,,,
170000075090,10/23/2017  2:15:31 PM,Criminal Mischief,Refer To COPR,"Harrison, Todd",1001 Leah Ave
,,,,,
170000075091,10/23/2017  2:23:21 PM,Attempt to Locate,Unfounded,,Valley St/Jackman St
,,,,,
170000075092,10/23/2017  2:36:14 PM,Close Patrol,No Report,,1251 N IH 35
,,,,,
170000075094,10/23/2017  2:42:28 PM,Fraud,No Report,"Reeder, John",2300 S IH 35
,,,,,
170000075099,10/23/2017  3:15:03 PM,Public Assist,No Report,"Sparenberg, Andrew",2300 S IH 35
,,,,,
170000075102,10/23/2017  3:41:52 PM,Accident - Minor,Blue Form Issue,"Castillo, Daniel",E Access Rd/Wonder World Dr
,,,,,
