Incident_Nr,TimeReported,Activity,Disposition,Officer,Location
190000006035,1/29/2019  2:38:25 PM,Supplement,No Report,"Arredondo, Danny",2300 S IH 35
190000006037,1/29/2019  2:52:56 PM,Assist Fire Department,No Report,"Sembera, Jeremy",E Hopkins St/W Access Rd
190000006045,1/29/2019  3:18:02 PM,Attempt to Locate,No Report,,199 NB
190000006052,1/29/2019  3:51:52 PM,Theft,Citation Issued,"Dehkordi, John",641 E Hopkins St
190000006053,1/29/2019  3:57:05 PM,Investigation,No Report,"Sheridan, Grant",763 Easton Dr
190000006054,1/29/2019  3:57:06 PM,Assault,Report,"Tureaud, Benjamin",1631 Aquarena Springs Dr
190000006055,1/29/2019  4:07:36 PM,Attempt to Locate,No Report,,1015 Hwy 80
190000006056,1/29/2019  4:10:39 PM,Investigation,No Report,"Collier, Greg",2300 S IH 35
190000006059,1/29/2019  4:24:28 PM,Investigation,No Report,"Collier, Greg",2300 S IH 35
190000006062,1/29/2019  4:35:23 PM,Theft,Refer To COPR,"Tureaud, Benjamin",345 Champions Blvd
190000006067,1/29/2019  5:04:43 PM,Disturbance - Verbal,No Report,"Collier, Greg",1200 Hwy 80
190000006068,1/29/2019  5:17:42 PM,Investigation,No Report,"Collier, Greg",1200 Hwy 80
190000006069,1/29/2019  5:39:52 PM,Close Patrol,No Report,,100 W Hopkins St
190000006071,1/29/2019  5:47:46 PM,Accident - Minor,Blue Form Issue,"Daenzer, Matthew",W Access Rd/Hwy 80
190000006074,1/29/2019  6:01:40 PM,Assist EMS,No Report,"Collier, Greg",720 N IH 35
190000006075,1/29/2019  6:02:55 PM,Attempt to Locate,No Report,"Daenzer, Matthew",641 E Hopkins St
190000006076,1/29/2019  6:05:32 PM,Investigation,No Report,"Sheridan, Grant",1202 S IH 35
190000006077,1/29/2019  6:05:41 PM,Public Assist,No Report,"Allen, Ashley",518 S Guadalupe St
190000006079,1/29/2019  6:11:25 PM,Fraud,No Report,,2300 S IH 35
190000006082,1/29/2019  6:20:43 PM,Investigation,No Report,"Sheridan, Grant",2300 S IH 35
190000006084,1/29/2019  6:26:11 PM,Close Patrol,No Report,"Nevarez, Phillip",Chaparral Rd/Craddock Ave
190000006085,1/29/2019  6:30:46 PM,Welfare Concern,Report,"Allen, Ashley",210 N Edward Gary St
190000006088,1/29/2019  6:39:31 PM,Accident - Unknown,Report,"Tureaud, Benjamin",700blk Barnes Dr
190000006090,1/29/2019  6:49:37 PM,Accident - Unknown,No Report,"Collier, Greg",204 NB
190000006091,1/29/2019  7:01:13 PM,Disturbance - Phys/Fight,Arrest,"Collier, Greg",812 Rodriguez St
190000006093,1/29/2019  7:35:50 PM,Property - Lost/Found/Imp,No Report,"Allen, Ashley",917 Hwy 80
190000006094,1/29/2019  7:40:17 PM,Suspicious Circumstances,No Report,"Tureaud, Benjamin",360 Lookout Ridge Lp
190000006095,1/29/2019  7:47:54 PM,Disturbance - Phys/Fight,No Report,"Nevarez, Phillip",1640 Aquarena Springs Dr
190000006096,1/29/2019  7:57:07 PM,Flagged Down,No Report,"Sheridan, Grant",2300 S IH 35
190000006098,1/29/2019  8:07:02 PM,Attempt to Locate,Unfounded,,700blk Aquarena Springs Dr
190000006102,1/29/2019  9:02:40 PM,Supplement,No Report,"Nevarez, Phillip",2300 S IH 35
190000006103,1/29/2019  9:05:18 PM,Fraud,No Report,"Nevarez, Phillip",2300 S IH 35
190000006104,1/29/2019  9:09:28 PM,Public Assist,Ignore,,1951 Aquarena Springs Dr
190000006106,1/29/2019  9:14:12 PM,Attempt to Locate,Verbal Warning,"Murphy, Logan",201 NB
190000006109,1/29/2019  9:26:15 PM,Accident - Unknown,Report,"Anderson, Dillan",EXIT 201 SB
190000006110,1/29/2019  9:28:43 PM,Accident - Unknown,Report,"Tureaud, Benjamin",Thorpe Ln/Aquarena Springs Dr
190000006113,1/29/2019  9:36:38 PM,Disturbance - Noise,Unfounded,"Alvarado, Manuel",800 N LBJ Dr
190000006114,1/29/2019  9:41:22 PM,Trespassing/Unwanted,Cancelled,,641 E Hopkins St
190000006117,1/29/2019  10:05:18 PM,Wanted Person,Report,"Collier, Greg",1101 Leah Ave
190000006119,1/29/2019  10:57:12 PM,Close Patrol,No Report,"Gonzales, Gavin",1111 Avalon Ave
190000006125,1/29/2019  11:17:56 PM,Close Patrol,No Report,"Gonzales, Gavin",1807 Airport Dr
190000006128,1/29/2019  11:23:32 PM,Public Lewdness,Multiple Arrest,"Collier, Greg",1301 Wonder World Dr
190000006129,1/29/2019  11:24:13 PM,Accident - Minor,No Report,"Alvarado, Manuel",641 E Hopkins St
190000006130,1/29/2019  11:39:48 PM,Investigation,No Report,"Gonzales, Gavin",1005 Hwy 80
190000006133,1/29/2019  11:45:05 PM,Disturbance - Verbal,No Report,"Tureaud, Benjamin",1800 Post Rd
190000006134,1/29/2019  11:55:39 PM,Attempt to Locate,Unfounded,,200blk S LBJ Dr
190000006135,1/30/2019  12:09:00 AM,Disturbance - Noise,Verbal Warning,"Anderson, Dillan",1250 Sadler Dr
190000006136,1/30/2019  12:13:29 AM,Suspicious Circumstances,No Report,"Gonzales, Gavin",720 River Rd
190000006141,1/30/2019  12:29:19 AM,Close Patrol,No Report,"Anderson, Dillan",1415 Craddock Ave.
190000006142,1/30/2019  12:33:00 AM,Investigation,No Report,"Gonzales, Gavin",Childrens Park Pole Numbers CH1
190000006144,1/30/2019  12:47:19 AM,Sexual Assault - Child,Report,"Anderson, Dillan",2300 S IH 35
190000006146,1/30/2019  12:55:20 AM,Disturbance - Verbal,No Report,"Verver, Elias",N Guadalupe St/E Hopkins St
190000006148,1/30/2019  1:12:07 AM,Information,No Report,,2300 S IH 35
190000006149,1/30/2019  1:12:33 AM,Information,No Report,,2300 S IH 35
190000006151,1/30/2019  1:17:02 AM,Assist Outside Agency,No Report,"Collier, Greg",209 N IH 35
190000006152,1/30/2019  1:25:41 AM,Investigation,No Report,"Gonzales, Gavin",1015 Hwy 80
190000006153,1/30/2019  1:26:19 AM,Suspicious Person,No Report,"Alvarado, Manuel",231 N Guadalupe St
190000006155,1/30/2019  1:35:55 AM,Foot Patrol,No Report,"Anderson, Dillan",W San Antonio St/Guadalupe St
190000006156,1/30/2019  1:44:51 AM,Disturbance - Noise,Unfounded,"Tureaud, Benjamin",1610 N IH 35
190000006158,1/30/2019  2:03:47 AM,Disturbance - Noise,Verbal Warning,"Tureaud, Benjamin",1610 N IH 35
190000006160,1/30/2019  2:25:04 AM,Assault,Arrest,"Collier, Greg",1004 N IH 35
190000006161,1/30/2019  2:27:21 AM,Disturbance - Phys/Fight,No Report,"Collier, Greg",1004 Hwy 123
190000006162,1/30/2019  2:37:18 AM,Investigation,No Report,"Anderson, Dillan",1550 N IH 35
190000006163,1/30/2019  2:53:40 AM,Disturbance - Noise,No Report,"Alvarado, Manuel",200blk Third St
190000006164,1/30/2019  3:01:51 AM,Public Assist,No Report,"Alvarado, Manuel",N LBJ Dr/E Hopkins St
190000006166,1/30/2019  3:53:53 AM,Investigation,No Report,"Gonzales, Gavin",1307 Uhland Rd
190000006167,1/30/2019  4:05:58 AM,Supplement,No Contact,"Anderson, Dillan",1707 Aquarena Springs Dr
190000006168,1/30/2019  4:06:19 AM,Investigation,No Report,"Gonzales, Gavin",520 Linda Dr
190000006173,1/30/2019  5:02:29 AM,Welfare Concern,No Report,"Adams, Christopher",1506 S IH 35
190000006171,1/30/2019  5:16:04 AM,Mental Health Invest,Ignore,,106 Friendship Oak Dr
190000006172,1/30/2019  5:17:17 AM,Mental Health Invest,No Report,"Alvarado, Manuel",106 Friendship Oak Dr
190000006176,1/30/2019  6:00:06 AM,Welfare Concern,No Report,"Germer, Christopher",2951 Blanco Vista Blvd
190000006179,1/30/2019  6:21:36 AM,Runaway,Detention Juv,"Gibson, Kathryn",1107 San Marcos Pkwy
190000006180,1/30/2019  6:43:43 AM,Accident - Minor,Report,"Morenz, Darby",Wonder World Dr/E Access Rd
190000006182,1/30/2019  7:58:49 AM,Threat,No Report,"Rose, Renaldo",317 Durango St
190000006186,1/30/2019  8:13:09 AM,Directed/Area Enforcement,No Report,"Marroquin, Christopher",800 Belvin St
190000006187,1/30/2019  8:15:31 AM,Accident - Minor,No Report,"Morenz, Darby",Wonder World Dr/E Access Rd
190000006196,1/30/2019  8:32:26 AM,Directed/Area Enforcement,No Report,"Marroquin, Christopher",1300 Girard Ave
190000006197,1/30/2019  8:32:27 AM,Investigation,No Report,"Wooten, Christopher",2101 Hwy 123
190000006204,1/30/2019  8:50:32 AM,Supplement,No Report,"Morenz, Darby",2300 S IH 35
190000006206,1/30/2019  9:02:18 AM,Disturbance - Phys/Fight,Arrest,"Marroquin, Christopher",705 River Rd
190000006210,1/30/2019  9:22:33 AM,Investigation,No Report,"Germer, Christopher",315 Reynolds St
190000006213,1/30/2019  9:37:28 AM,Burglary - Habitation,No Report,"Taylor, Michael",1212 Adrian St
190000006214,1/30/2019  9:38:22 AM,Mental Health Invest,Report,"Germer, Christopher",106 Friendship Oak Dr
190000006215,1/30/2019  9:55:12 AM,Accident - Minor,No Report,"Marroquin, Christopher",2050 S IH 35
190000006216,1/30/2019  10:14:37 AM,Disturbance - Verbal,No Report,"Slaughter, Dustin",121 E DeZavala Dr
190000006218,1/30/2019  10:29:52 AM,Property - Lost/Found/Imp,No Report,"Rose, Renaldo",1951 Aquarena Springs Dr
190000006219,1/30/2019  10:35:26 AM,Investigation,No Report,"Slaughter, Dustin",121 E DeZavala Dr
190000006222,1/30/2019  11:05:42 AM,Assist EMS,Report,"Morenz, Darby",1506 S IH 35
190000006223,1/30/2019  11:18:03 AM,Fraud,Ref oth Agncy,"Marroquin, Christopher",2300 S IH 35
190000006226,1/30/2019  11:36:57 AM,Assault,No Report,"Marroquin, Christopher",3415 Hunter Rd
190000006227,1/30/2019  11:37:55 AM,Attempt to Locate,No Report,,EXIT 206 SB
190000006232,1/30/2019  12:04:49 PM,Community Contact,No Report,"Castillo, Daniel",401 E Hopkins St
190000006235,1/30/2019  12:15:40 PM,Supplement,No Report,"Marroquin, Christopher",214 Wilson St
190000006240,1/30/2019  12:38:25 PM,Assault,Detention Juv,"Marroquin, Christopher",2601 Rattler Rd
190000006244,1/30/2019  1:04:16 PM,Theft,No Report,"Morenz, Darby",2300 S IH 35
190000006245,1/30/2019  1:09:40 PM,Supplement,No Report,"Morenz, Darby",2300 S IH 35
190000006254,1/30/2019  1:41:14 PM,Theft,Report,"Rose, Renaldo",917 Hwy 80
190000006258,1/30/2019  1:48:55 PM,Public Assist,No Report,"Gibson, Kathryn",3936 S IH 35
190000006265,1/30/2019  2:24:32 PM,Assault,Report,"Taylor, Michael",2300 S IH 35
190000006275,1/30/2019  2:59:12 PM,Assist Fire Department,No Report,"Rose, Renaldo",W Hopkins St/Moore St
190000006276,1/30/2019  3:00:41 PM,Fraud,Report,,2300 S IH 35
190000006278,1/30/2019  3:11:56 PM,Animal Call,No Contact,"Germer, Christopher",Warden Ln/Aquarena Springs Dr
190000006280,1/30/2019  3:20:24 PM,Fraud,No Report,"Morenz, Darby",2300 S IH 35
190000006284,1/30/2019  3:36:00 PM,Public Assist,No Report,"Morenz, Darby",2300 S IH 35
190000006285,1/30/2019  3:37:31 PM,Mental Health Invest,No Report,"Marroquin, Christopher",301 Foxtail Run
190000006288,1/30/2019  4:18:27 PM,Disturbance - Verbal,No Contact,"Germer, Christopher",1101 E River Ridge Pkwy
190000006290,1/30/2019  4:32:31 PM,Public Assist,No Report,"Putnam, Justin",211 W Grove St
190000006291,1/30/2019  4:42:03 PM,Suspicious Person,No Report,"Williams, Jack",417 N Comanche St
190000006292,1/30/2019  4:50:22 PM,Supplement,No Report,"Cormier, Jayson",2300 S IH 35
190000006294,1/30/2019  4:55:53 PM,Loose Livestock,No Report,"Williamson, Jamie",Hwy 123/Monterrey Oak
190000006295,1/30/2019  4:56:43 PM,Suspicious Person,Report,"Seals, Bradley",1711 S IH 35
190000006297,1/30/2019  5:04:11 PM,Accident - Hit and Run,Ignore,,2300 S IH 35
190000006299,1/30/2019  5:17:43 PM,Marijuana,No Report,"Contreras, Ysidro",328 Armstrong St
190000006300,1/30/2019  5:20:41 PM,Public Assist,Cancelled,,97 E SECTOR - VERIZONN
190000006301,1/30/2019  5:20:46 PM,Fraud,Report,"Cormier, Jayson",2300 S IH 35
190000006302,1/30/2019  5:23:47 PM,Assist EMS,Report,"Williamson, Jamie",118 Seguin St
190000006303,1/30/2019  5:30:30 PM,Civil Matter,No Report,"Putnam, Justin",1006 Hazelton St
190000006305,1/30/2019  5:35:29 PM,Attempt to Locate,Unfounded,,1209 Crystal River Pkwy
190000006306,1/30/2019  5:43:39 PM,Disturbance - Phys/Fight,No Report,"Williamson, Jamie",1360 Thorpe Ln
190000006307,1/30/2019  5:49:39 PM,Close Patrol,No Report,,705 River Rd
190000006310,1/30/2019  6:08:42 PM,Trespassing/Unwanted,No Report,"Williamson, Jamie",1707 Aquarena Springs Dr
190000006312,1/30/2019  6:15:37 PM,Attempt to Locate,Unfounded,,Hwy 123/Old Bastrop Hwy
190000006313,1/30/2019  6:27:47 PM,Attempt to Locate,Unfounded,,2213 S IH 35
190000006314,1/30/2019  6:33:17 PM,Disturbance - Verbal,No Report,"Williamson, Jamie",801 River Rd
190000006315,1/30/2019  6:34:45 PM,Welfare Concern,No Contact,"Williamson, Jamie",600blk S Guadalupe St
190000006319,1/30/2019  6:49:34 PM,Trespassing/Unwanted,Warning,"Williams, Jack",1515 Aquarena Springs Dr
190000006320,1/30/2019  6:57:18 PM,Trespassing/Unwanted,No Report,"Cormier, Jayson",690 Centerpoint Rd
190000006322,1/30/2019  7:00:00 PM,Welfare Concern,No Report,"Contreras, Ysidro",1201 Thorpe Ln
190000006323,1/30/2019  7:01:25 PM,Fraud,No Report,"Putnam, Justin",2300 S IH 35
190000006324,1/30/2019  7:09:20 PM,Suicidal Person,No Report,"Williamson, Jamie",1330 Aquarena Springs Dr
190000006327,1/30/2019  7:39:23 PM,Investigation,No Report,"Casillas, Michael",817 N IH 35
190000006328,1/30/2019  7:43:28 PM,Close Patrol,No Report,,300 S LBJ Dr
190000006330,1/30/2019  8:01:05 PM,Trespassing/Unwanted,No Report,"Williams, Jack",201 Springtown Way
190000006332,1/30/2019  8:17:47 PM,Assist Fire Department,No Report,"Poorboy, Duwayne",619 S Guadalupe St
190000006335,1/30/2019  8:28:16 PM,Suspicious Circumstances,No Report,"Loring, Elizabeth",1901 N IH 35
190000006337,1/30/2019  8:30:28 PM,Barking Dog,No Report,"Putnam, Justin",1509 Allen St
190000006338,1/30/2019  8:40:00 PM,Assist EMS,Report,"Melendrez, Jacinto",2600 Hunter Rd
190000006341,1/30/2019  8:47:23 PM,Field Euthanasia,Cancelled,"Dehkordi, John",E Sessom Dr/University Dr
190000006342,1/30/2019  8:47:44 PM,Mental Health Transport,No Report,,6001 Kyle Pkwy
190000006344,1/30/2019  9:06:38 PM,Attempt to Locate,Verbal Warning,"Melendrez, Jacinto",1321 N IH 35
190000006346,1/30/2019  9:16:42 PM,Suspicious Person,Ref oth Agncy,,1301 Aquarena Springs Dr
190000006350,1/30/2019  9:29:42 PM,Disturbance - Noise,Warning,"Seals, Bradley",1350 Sadler Dr
190000006355,1/30/2019  10:17:13 PM,Investigation,No Report,"Anderson, Dillan",202 N LBJ Dr
190000006360,1/30/2019  10:30:05 PM,Disturbance - Verbal,No Report,"Anderson, Dillan",1006 E Bluebonnet Dr
190000006366,1/30/2019  10:50:13 PM,Disturbance - Verbal,Arrest,"Williamson, Jamie",325 E Grove St
190000006367,1/30/2019  11:14:17 PM,Disturbance - Noise,Verbal Warning,"Melendrez, Jacinto",1800 Post Rd
190000006379,1/31/2019  12:07:38 AM,Suspicious Vehicle,No Report,"Putnam, Justin",1312 Dartmouth Ave
190000006385,1/31/2019  12:40:58 AM,Investigation,Arrest,"Melendrez, Jacinto",100 N Guadalupe St
190000006386,1/31/2019  12:46:50 AM,Assist Outside Agency,No Report,"Putnam, Justin",921 N IH 35
190000006389,1/31/2019  1:02:20 AM,Animal Call,No Report,"Williams, Jack",W Hopkins St/W San Antonio St
190000006396,1/31/2019  2:01:09 AM,Disturbance - Verbal,No Report,"Anderson, Dillan",1640 Aquarena Springs Dr
190000006397,1/31/2019  2:17:52 AM,Flagged Down,No Report,"Williams, Jack",100 N Guadalupe St
190000006399,1/31/2019  2:42:53 AM,Suspicious Vehicle,No Report,"Bennett, Caitlyn",1015 Hwy 80
190000006401,1/31/2019  2:53:55 AM,Suspicious Person,Verbal Warning,"Bennett, Caitlyn",1035 Hwy 123
190000006402,1/31/2019  2:58:43 AM,Investigation,No Report,"Bennett, Caitlyn",1035 Hwy 123
190000006408,1/31/2019  3:56:55 AM,Disturbance - Phys/Fight,Arrest,"Melendrez, Jacinto",117 Seguin St
190000006411,1/31/2019  5:21:29 AM,Vehicle Theft,No Report,"Anderson, Dillan",111 E Hopkins St
190000006412,1/31/2019  5:23:29 AM,Suspicious Person,Arrest,"Anderson, Dillan",923 W Hopkins St
190000006413,1/31/2019  5:43:49 AM,SWAT/CNT,No Report,"Villanueva, Tommy",1004 Hwy 123
190000006415,1/31/2019  5:44:40 AM,Welfare Concern,No Contact,"Germer, Christopher",1013 Dailey St
190000006416,1/31/2019  5:44:52 AM,Welfare Concern,No Report,"Cormier, Claudia",1301 Wonder World Dr
190000006417,1/31/2019  5:49:29 AM,Investigation,No Report,"Cormier, Claudia",1301 Wonder World Dr
190000006419,1/31/2019  6:12:32 AM,Mental Health Transport,No Report,"Bender, Joyce",6001 Kyle Pkwy
190000006420,1/31/2019  6:36:12 AM,Assist Fire Department,No Report,"Taylor, Michael",1951 Aquarena Springs Dr
190000006422,1/31/2019  6:40:09 AM,Suspicious Vehicle,No Report,"Morenz, Darby",1203 Thorpe Ln
190000006426,1/31/2019  7:11:20 AM,Attempt to Locate,No Report,,4020 Monterrey Oak
190000006427,1/31/2019  7:14:05 AM,Disturbance - Verbal,No Report,"Rose, Renaldo",216 Mary Max Cir
190000006428,1/31/2019  7:17:03 AM,Directed/Area Enforcement,No Report,"Castillo, Daniel",1400blk Post Rd
190000006432,1/31/2019  7:32:50 AM,Directed/Area Enforcement,No Report,"Germer, Christopher",2951 Blanco Vista Blvd
190000006435,1/31/2019  7:39:12 AM,Investigation,No Report,"Marroquin, Christopher",164 S Guadalupe St
190000006437,1/31/2019  7:43:56 AM,Attempt to Locate,No Report,,210 NB
190000006439,1/31/2019  7:48:09 AM,Vehicle Theft,Report,"Gibson, Kathryn",1415 Craddock Ave
190000006441,1/31/2019  7:48:56 AM,Directed/Area Enforcement,No Report,"Gibson, Kathryn",4020 Monterrey Oak
190000006442,1/31/2019  7:49:50 AM,Directed/Area Enforcement,No Report,"Marroquin, Christopher",1300 Girard Ave
190000006451,1/31/2019  8:04:25 AM,Suspicious Vehicle,No Report,,2211 S IH 35
190000006453,1/31/2019  8:06:40 AM,Public Assist,No Report,"Taylor, Michael",1203 Thorpe Ln
190000006456,1/31/2019  8:11:26 AM,Directed/Area Enforcement,No Report,"Gibson, Kathryn",4020 Monterrey Oak
190000006459,1/31/2019  8:27:10 AM,Accident - Minor,Blue Form Issue,,100blk Long St
190000006468,1/31/2019  9:41:11 AM,Therapy Canine,No Report,"Bender, Joyce",2300 S IH 35
190000006471,1/31/2019  10:17:27 AM,Welfare Concern,No Report,"Taylor, Michael",1900 Aquarena Springs Dr
190000006473,1/31/2019  10:19:25 AM,Alarm - Robbery,False Alarm,"Rose, Renaldo",3939 S IH 35
190000006475,1/31/2019  10:51:45 AM,Alarm - Robbery,False Alarm,"Rose, Renaldo",3939 S IH 35
190000006480,1/31/2019  11:02:10 AM,Illegal Dumping,Citation Issued,"Rose, Renaldo",3400blk Hwy 123
190000006477,1/31/2019  11:04:56 AM,Supplement,No Report,"Marroquin, Christopher",2300 S IH 35
190000006482,1/31/2019  11:28:04 AM,Civil Standby,No Report,"Germer, Christopher",503 Uhland Rd
190000006485,1/31/2019  11:53:53 AM,Criminal Mischief,Refer To COPR,"Germer, Christopher",109 West Ave
190000006488,1/31/2019  12:06:04 PM,Civil Standby,No Report,"Marroquin, Christopher",303 Magnolia Dr
190000006489,1/31/2019  12:06:30 PM,Welfare Concern,No Report,"Allen, Ashley",1001 Leah Ave
190000006498,1/31/2019  12:56:36 PM,Suspicious Person,Arrest,"Blackwood, Kevin",3939 S IH 35
190000006500,1/31/2019  1:07:41 PM,Investigation,No Report,"Taylor, Michael",1301 Wonder World Dr
190000006501,1/31/2019  1:11:30 PM,Accident - Minor,Blue Form Issue,"Taylor, Michael",E Sessom Dr/Aquarena Springs Dr
190000006503,1/31/2019  1:13:36 PM,Theft,Report,"Taylor, Michael",2315 S IH 35
190000006506,1/31/2019  1:29:15 PM,Investigation,No Report,"Morenz, Darby",321 Smith Ln
190000006507,1/31/2019  1:31:25 PM,Animal Call,Ref oth Agncy,,Haynes St/Rio Vista St
190000006510,1/31/2019  1:42:14 PM,Burglary - Habitation,No Report,"Marroquin, Christopher",704 Clearview Cir
190000006515,1/31/2019  2:01:13 PM,Directed/Area Enforcement,No Report,"Castillo, Daniel",1805 Peter Garza St
190000006518,1/31/2019  2:07:55 PM,Theft,Report,"Morenz, Darby",2300 S IH 35
190000006521,1/31/2019  2:31:44 PM,Disturbance - Verbal,Citation Issued,"Taylor, Michael",1701 Old Ranch Road 12
190000006523,1/31/2019  2:33:43 PM,Investigation,No Report,"Sheridan, Grant",2300 S IH 35
190000006524,1/31/2019  3:12:26 PM,Attempt to Locate,No Report,,EXIT 207 NB
190000006525,1/31/2019  3:14:16 PM,Attempt to Locate,No Report,,205 SB
190000006527,1/31/2019  3:18:24 PM,Investigation,No Report,"Williams, Jack",111 E San Antonio St
190000006528,1/31/2019  3:18:35 PM,Assist Outside Agency,No Report,"Sheridan, Grant",1028 W MLK Dr
190000006534,1/31/2019  4:14:25 PM,Supplement,No Report,"Poorboy, Duwayne",712 S Stagecoach Trl
190000006536,1/31/2019  4:22:33 PM,Accident - Major/Injury,Blue Form Issue,"Taylor, Michael",W Hopkins St/N Guadalupe St
190000006537,1/31/2019  4:26:26 PM,Therapy Canine,No Report,"Bender, Joyce",712 S Stagecoach Trl
190000006540,1/31/2019  4:30:36 PM,Assist Outside Agency,Verbal Warning,"Nevarez, Phillip",201 SB
190000006541,1/31/2019  4:31:33 PM,Therapy Canine,No Report,"Lee, Don",2300 S IH 35
190000006542,1/31/2019  4:33:53 PM,Theft,Report,"Williamson, Jamie",730 E Hopkins St
190000006543,1/31/2019  4:37:29 PM,Attempt to Locate,No Report,,EXIT 207 SB
190000006547,1/31/2019  4:46:52 PM,Attempt to Locate,No Report,,204 SB
190000006551,1/31/2019  5:09:51 PM,Assault,Report,"Germer, Christopher",1951 Aquarena Springs Dr
190000006552,1/31/2019  5:10:41 PM,Investigation,No Report,"Seals, Bradley",1711 S IH 35
190000006556,1/31/2019  5:44:06 PM,Civil Matter,No Report,"Poorboy, Duwayne",110 S C M Allen Pkwy
190000006559,1/31/2019  6:24:12 PM,Attempt to Locate,No Report,,BLANCO VISTA/
190000006560,1/31/2019  6:24:25 PM,Property - Lost/Found/Imp,Refer To COPR,"Seals, Bradley",3939 S IH 35
190000006561,1/31/2019  6:29:53 PM,Welfare Concern,No Report,"Seals, Bradley",600 Leah Ave
190000006565,1/31/2019  6:43:02 PM,Property - Lost/Found/Imp,Ignore,,3939 S IH 35
190000006569,1/31/2019  7:03:02 PM,Attempt to Locate,No Report,"Putnam, Justin",198 NB
190000006571,1/31/2019  7:19:43 PM,Accident - Minor,No Report,"Seals, Bradley",3939 S IH 35
190000006573,1/31/2019  7:24:13 PM,Theft,No Report,"Putnam, Justin",1420 Old Ranch Road 12
190000006575,1/31/2019  7:29:16 PM,Accident - Minor,Blue Form Issue,"Anderson, Dillan",Aquarena Springs Dr/Thorpe Ln
190000006576,1/31/2019  7:37:53 PM,Assist Fire Department,No Report,"Seals, Bradley",1115 San Marcos Pkwy
190000006584,1/31/2019  8:01:40 PM,Supplement,No Report,"Bennett, Caitlyn",2300 S IH 35
190000006586,1/31/2019  8:03:03 PM,Theft,No Report,"Bennett, Caitlyn",1464 River Rd
190000006587,1/31/2019  8:04:09 PM,Suspicious Vehicle,Verbal Warning,"Myers, Sam",E Access Rd/Blanco River
190000006591,1/31/2019  8:16:47 PM,Disturbance - Verbal,No Report,"Williamson, Jamie",1202 Thorpe Ln
190000006595,1/31/2019  8:35:09 PM,Attempt to Locate,No Report,,200 NB
190000006605,1/31/2019  8:56:26 PM,Disturbance - Verbal,Arrest,"Melendrez, Jacinto",771 S Loop St
190000006607,1/31/2019  9:12:46 PM,Suspicious Person,Unfounded,"Anderson, Dillan",408 Moore St
190000006611,1/31/2019  9:29:18 PM,Supplement,No Report,"Poorboy, Duwayne",901 Hwy 80
190000006613,1/31/2019  9:36:29 PM,Welfare Concern,No Report,"Dehkordi, John",200 SB
190000006615,1/31/2019  10:05:20 PM,Accident - Hit and Run,No Report,"Poorboy, Duwayne",901 Hwy 80
190000006618,1/31/2019  10:16:01 PM,Suspicious Vehicle,Citation Issued,"Melendrez, Jacinto",1412 Prospect St
190000006619,1/31/2019  10:18:41 PM,Attempt to Locate,No Report,"Sarver, Stephen",1700blk Old Ranch Road 12
190000006621,1/31/2019  10:23:01 PM,Assist EMS,No Report,"Dehkordi, John",118 Lake Gln
190000006628,1/31/2019  10:49:47 PM,Attempt to Locate,No Report,"Dehkordi, John",205 SB
190000006633,1/31/2019  11:01:02 PM,Suspicious Vehicle,No Report,"Williams, Jack",930 N IH 35
190000006636,1/31/2019  11:09:43 PM,Suspicious Vehicle,No Report,"Myers, Sam",1150 E River Ridge Pkwy
190000006638,1/31/2019  11:15:43 PM,Disturbance - Verbal,No Report,"Bennett, Caitlyn",1350 Sadler Dr
190000006639,1/31/2019  11:16:00 PM,Investigation,No Report,"Tennant, Casey",117 Seguin St
190000006641,1/31/2019  11:25:14 PM,Disturbance - Verbal,Arrest,"Williamson, Jamie",350 North St
190000006642,1/31/2019  11:25:49 PM,Suspicious Vehicle,No Report,"Williamson, Jamie",1150 E River Ridge Pkwy
190000006645,1/31/2019  11:42:23 PM,Suspicious Vehicle,No Contact,"Bennett, Caitlyn",1650 River Rd
190000006649,2/1/2019  12:10:44 AM,Public Assist,No Report,"Anderson, Dillan",160 S Fredericksburg St
190000006655,2/1/2019  12:31:04 AM,Disturbance - Noise,Unfounded,"Melendrez, Jacinto",1951 Hunter Rd
190000006656,2/1/2019  12:39:13 AM,Burglary - Vehicle,No Report,"Anderson, Dillan",2432 N IH 35
190000006657,2/1/2019  12:40:03 AM,Suspicious Vehicle,No Report,"Dehkordi, John",301 Telluride St
190000006660,2/1/2019  1:32:27 AM,Viol City Ordinance,No Report,"Anderson, Dillan",417 N Comanche St
190000006661,2/1/2019  1:49:07 AM,Foot Patrol,No Report,"Melendrez, Jacinto",W San Antonio St/Guadalupe St
190000006663,2/1/2019  2:10:44 AM,Disturbance - Phys/Fight,No Report,"Melendrez, Jacinto",126 S Guadalupe St
190000006666,2/1/2019  2:16:28 AM,Attempt to Locate,No Report,,120 E San Antonio St
190000006667,2/1/2019  2:17:35 AM,Accident - Minor,No Report,"Anderson, Dillan",120 E San Antonio St
190000006671,2/1/2019  2:38:48 AM,Suspicious Vehicle,No Report,"Anderson, Dillan",1160 Thorpe Ln
190000006672,2/1/2019  2:41:29 AM,Assist Outside Agency,Verbal Warning,"Poorboy, Duwayne",N Guadalupe St/Hutchison St
190000006673,2/1/2019  2:48:32 AM,Close Patrol,No Report,"Dehkordi, John",3209 N IH 35
190000006674,2/1/2019  2:54:01 AM,Accident - Minor,Arrest,"Anderson, Dillan",301 E Hopkins St
