Incident_Nr,TimeReported,Activity,Disposition,Officer,Location
160000013701,Thu Feb 25 23:57:42 CST 2016,Pedestrian Stop,Verbal Warning,"Myers, Sam",N LBJ Dr/E Hopkins St
160000013702,Thu Feb 25 23:59:50 CST 2016,Disturbance - Noise,Verbal Warning,"Cyrus, Lance",1008 Columbia Ave
160000013708,Fri Feb 26 00:25:42 CST 2016,Harassment,Refer To COPR,"Putnam, Justin",2300 S IH 35
160000013719,Fri Feb 26 01:07:30 CST 2016,Curfew Violation,Arrest,"Gibson, Kathryn",205 S C M Allen Pkwy
160000013721,Fri Feb 26 01:12:41 CST 2016,Disturbance - Phys/Fight,Arrest,"Wisener, Andrew",1740 Old Ranch Road 12
160000013726,Fri Feb 26 01:39:20 CST 2016,Pedestrian Stop,Verbal Warning,"Putnam, Justin",141 W Hopkins St
160000013727,Fri Feb 26 01:40:57 CST 2016,Welfare Concern,Arrest,"Allen, Ashley",1105 N IH 35
160000013728,Fri Feb 26 01:41:02 CST 2016,Pedestrian Stop,Arrest,"Cyrus, Lance",217 W Hopkins St
160000013730,Fri Feb 26 01:51:25 CST 2016,Pedestrian Stop,Verbal Warning,"Templeton, Brady",N Guadalupe St/Hutchison St
160000013731,Fri Feb 26 01:56:11 CST 2016,Pedestrian Stop,Verbal Warning,"Royston, Daniel",126 S Guadalupe St
160000013737,Fri Feb 26 02:20:19 CST 2016,Pedestrian Stop,Verbal Warning,"Royal, GeCorrie",100 N Guadalupe St
160000013741,Fri Feb 26 02:38:40 CST 2016,Burglary - Building,Report,"Putnam, Justin",350 N Guadalupe St
160000013743,Fri Feb 26 03:00:59 CST 2016,Pedestrian Stop,Citation Issued,"Allen, Ashley",1150 E River Ridge Pkwy
160000013760,Fri Feb 26 07:50:51 CST 2016,Welfare Concern,Report,"Beach, Brian",201 Telluride St
160000013761,Fri Feb 26 08:04:50 CST 2016,Vehicle Theft,Report,"Copeland, Kenneth",1951 Hunter Rd
160000013772,Fri Feb 26 08:58:03 CST 2016,Accident - Major/Injury,Report,"Guerra, Jesse III",900blk Hwy 80
160000013783,Fri Feb 26 09:48:01 CST 2016,Burglary - Habitation,Arrest,"Easterly, Evan",317 Craddock Ave
160000013785,Fri Feb 26 09:49:08 CST 2016,Accident - Minor,Blue Form Issue,"Easterly, Evan",700 N LBJ Dr
160000013803,Fri Feb 26 11:21:49 CST 2016,Investigation,Citation Issued,"Grice, Rusty",1103 Hwy 80
160000013804,Fri Feb 26 11:24:55 CST 2016,Attempt to Locate,Ref oth Agncy,,198 Nb35 IH
160000013809,Fri Feb 26 11:50:59 CST 2016,Burglary - Habitation,Report,"Easterly, Evan",149 Coers Dr
160000013818,Fri Feb 26 12:40:43 CST 2016,Accident - Minor,Blue Form Issue,"Reeder, John",Cheatham St/S Guadalupe St
160000013819,Fri Feb 26 12:41:52 CST 2016,Accident - Minor,Blue Form Issue,"Easterly, Evan",3939 S IH 35
160000013845,Fri Feb 26 14:47:48 CST 2016,Trespassing/Unwanted,Arrest,"Beach, Brian",718 E Hopkins St
160000013848,Fri Feb 26 15:10:23 CST 2016,Accident - Minor,Blue Form Issue,"Easterly, Evan",Mccarty Ln/W RRTracks
160000013853,Fri Feb 26 15:41:04 CST 2016,Assist Outside Agency,Arrest,"Beach, Brian",5100Blk Rose Trl
160000013857,Fri Feb 26 15:59:29 CST 2016,Fraud,Report,"Scott, Charles",900 Peques St
160000013858,Fri Feb 26 16:06:12 CST 2016,Mental Health Invest,Report,"Spriegel, Carl",1301 Wonder World Dr
160000013859,Fri Feb 26 16:15:45 CST 2016,Accident - Minor,Report,"Sarver, Stephen",201 Nb35 IH
160000013865,Fri Feb 26 16:33:26 CST 2016,Suspicious Circumstances,Ref oth Agncy,"Contreras, Ysidro",208 Nb35 IH
160000013871,Fri Feb 26 16:44:58 CST 2016,Accident - Minor,Blue Form Issue,"Reeder, John",205 Nb35 IH
160000013872,Fri Feb 26 16:45:45 CST 2016,Disturbance - Verbal,Arrest,"Contreras, Ysidro",109 West Ave
160000013889,Fri Feb 26 17:53:26 CST 2016,Narcotics/Information,Report,"Sarver, Stephen",700 S Loop St
160000013891,Fri Feb 26 17:54:37 CST 2016,Accident - Unknown,Report,"Easterly, Evan",204 Nb35 IH
160000013929,Fri Feb 26 20:31:08 CST 2016,Harassment,Report,"Myers, Sam",1506 S Ih 35
160000013939,Fri Feb 26 21:03:47 CST 2016,Disturbance - Phys/Fight,Report,"Sarver, Stephen",1701 River Rd
160000013955,Fri Feb 26 21:46:29 CST 2016,Disturbance - Noise,Verbal Warning,"Blackwood, Kevin",650 River Rd
160000013960,Fri Feb 26 21:51:33 CST 2016,Assault,Ref oth Agncy,,222 Discovery Ln
160000013970,Fri Feb 26 22:16:21 CST 2016,Missing Person,Ref oth Agncy,,
160000013972,Fri Feb 26 22:20:28 CST 2016,Accident - Major/Injury,Report,"Sarver, Stephen",199 Sb35 IH
160000013982,Fri Feb 26 23:19:42 CST 2016,Disturbance - Noise,Verbal Warning,"Davidson, Travis",1000 N Lbj Dr
160000013987,Fri Feb 26 23:38:27 CST 2016,Disturbance - Noise,Verbal Warning,"Davidson, Travis",205 Craddock Ave
160000013989,Fri Feb 26 23:44:54 CST 2016,Disturbance - Noise,Verbal Warning,"Davidson, Travis",920 N Lbj Dr
160000013997,Sat Feb 27 00:39:13 CST 2016,,Ref oth Agncy,,1506 S IH 35
160000014002,Sat Feb 27 00:50:49 CST 2016,Public Intoxication,Citation Issued,"Hartman, Ryan",120 E San Antonio St
160000014003,Sat Feb 27 00:55:09 CST 2016,Welfare Concern,Ref oth Agncy,,100 CHICO RD - SECTOR NENE
160000014004,Sat Feb 27 01:03:01 CST 2016,Public Intoxication,Citation Issued,"Hartman, Ryan",120 E San Antonio St
160000014008,Sat Feb 27 01:23:51 CST 2016,Attempt to Locate,Ref oth Agncy,,Hwy 80/Old Bastrop Hwy
160000014016,Sat Feb 27 01:53:20 CST 2016,Suspicious Person,Arrest,"Sarver, Stephen",310 Pat Garrison St
160000014017,Sat Feb 27 01:56:20 CST 2016,Disturbance - Noise,Verbal Warning,"Raven, Kassondra",1647 Post Rd
160000014022,Sat Feb 27 02:25:53 CST 2016,Pedestrian Stop,Citation Issued,"Hartman, Ryan",100 W Hopkins St
160000014025,Sat Feb 27 02:40:24 CST 2016,Suspicious Person,Arrest,"Crook, Daniel",811 S Guadalupe St
160000014027,Sat Feb 27 02:49:50 CST 2016,Disturbance - Noise,Verbal Warning,"Davidson, Travis",1850 Aquarena Springs Dr
160000014030,Sat Feb 27 03:14:26 CST 2016,Attempt to Locate,Ref oth Agncy,"Myers, Sam",205 Sb35 IH
160000014036,Sat Feb 27 04:46:21 CST 2016,Theft,Report,"Davidson, Travis",1004 Hwy 123
160000014065,Sat Feb 27 10:15:08 CST 2016,Accident - Minor,Blue Form Issue,"Easterly, Evan",1210 Wonder World Dr
160000014067,Sat Feb 27 10:37:08 CST 2016,Viol City Ordinance,Citation Issued,"Scott, Charles",E Access Rd/Hwy 123
160000014093,Sat Feb 27 13:08:06 CST 2016,Criminal Mischief,Report,"Beach, Brian",1975 Aquarena Springs Dr
160000014094,Sat Feb 27 13:08:08 CST 2016,Accident - Minor,Blue Form Issue,"Easterly, Evan",W Access Rd/Centerpoint Rd
160000014097,Sat Feb 27 13:25:14 CST 2016,Disturbance - Phys/Fight,Report,"Scott, Charles",1330 Hwy 123
160000014099,Sat Feb 27 13:41:34 CST 2016,Accident - Major/Injury,Report,"Easterly, Evan",E Access Rd/Hwy 123
160000014108,Sat Feb 27 14:57:49 CST 2016,Investigation,Warning,"Mendoza, Celedonio",501 E Hopkins St
160000014112,Sat Feb 27 15:14:08 CST 2016,Disturbance - Noise,Verbal Warning,"Beach, Brian",1610 N Ih 35
160000014113,Sat Feb 27 15:24:11 CST 2016,Viol City Ordinance,Citation Issued,"Easterly, Evan",2810 S Ih 35
160000014118,Sat Feb 27 15:46:23 CST 2016,Trespassing/Unwanted,Arrest,"Beach, Brian",1430 N Ih 35
160000014119,Sat Feb 27 16:00:54 CST 2016,Theft,Multiple Arrest,"Raven, Kassondra",800 Barnes Dr
160000014120,Sat Feb 27 16:04:17 CST 2016,Disturbance - Phys/Fight,Arrest,"Contreras, Ysidro",810 Bandera St
160000014122,Sat Feb 27 16:28:14 CST 2016,Fraud,Report,"Sarver, Stephen",210 W San Antonio St
160000014125,Sat Feb 27 16:44:12 CST 2016,Death Investigation,Report,"Mizanin, Rich",303 Magnolia Dr
160000014131,Sat Feb 27 17:15:17 CST 2016,Theft,Citation Issued,"Contreras, Ysidro",1015 Hwy 80
160000014132,Sat Feb 27 17:22:28 CST 2016,Disturbance - Noise,Verbal Warning,"Contreras, Ysidro",1111 Avalon Ave
160000014133,Sat Feb 27 17:30:37 CST 2016,Disturbance - Verbal,Warning,"Sarver, Stephen",1311 Belmont Dr
160000014137,Sat Feb 27 17:44:25 CST 2016,Assist EMS,Report,"Contreras, Ysidro",201 Telluride St
160000014138,Sat Feb 27 17:45:23 CST 2016,Disturbance - Noise,Verbal Warning,"Sarver, Stephen",1415 Craddock Ave
160000014139,Sat Feb 27 17:55:10 CST 2016,Loose Livestock,Ref oth Agncy,,De Zavala Dr/Hwy 123
160000014141,Sat Feb 27 17:59:16 CST 2016,Sexual Assault,Report,"Myers, Sam",1301 Wonder World Dr
160000014145,Sat Feb 27 18:25:17 CST 2016,Theft,Report,"Raven, Kassondra",2300 S IH 35
160000014147,Sat Feb 27 18:52:17 CST 2016,Animal Call,Ref oth Agncy,,170 Longmont
160000014148,Sat Feb 27 19:03:02 CST 2016,Accident - Minor,Blue Form Issue,"Contreras, Ysidro",1015 Hwy 80
160000014149,Sat Feb 27 19:05:06 CST 2016,Disturbance - Noise,Verbal Warning,"Smith, Marcus",1610 N Ih 35
201600005532,Sat Feb 27 19:07:56 CST 2016,Vehicle Theft,Ref oth Agncy,"Blackwood, Kevin",1655 Mill St
160000014159,Sat Feb 27 19:38:27 CST 2016,Accident - Minor,Report,"Myers, Sam",1202 S IH 35
160000014165,Sat Feb 27 20:00:14 CST 2016,Accident - Hit and Run,Blue Form Issue,"Raven, Kassondra",2300 S IH 35
160000014178,Sat Feb 27 20:52:52 CST 2016,Criminal Mischief,Arrest,"Contreras, Ysidro",1307 Uhland Rd
160000014180,Sat Feb 27 20:54:59 CST 2016,Disturbance - Noise,Verbal Warning,"Aubry, Patrick",812 Rodriguez St
160000014183,Sat Feb 27 21:37:25 CST 2016,Investigation,Report,"Aubry, Patrick",109 West Ave
160000014186,Sat Feb 27 21:40:13 CST 2016,Disturbance - Noise,Verbal Warning,"Putnam, Justin",524 Lindsey St
160000014191,Sat Feb 27 21:52:51 CST 2016,Welfare Concern,Info. Report,"Smith, Marcus",641 E Hopkins St
160000014213,Sat Feb 27 23:20:40 CST 2016,Attempt to Locate,Ref oth Agncy,,208 Nb35 IH
160000014221,Sat Feb 27 23:37:59 CST 2016,Disturbance - Phys/Fight,Citation Issued,"Charleswell, Eric",Hwy 80/Military Dr
160000014230,Sun Feb 28 00:35:06 CST 2016,Viol City Ordinance,Verbal Warning,"Crook, Daniel",209 S C M Allen Pkwy
160000014235,Sun Feb 28 00:49:06 CST 2016,Accident - Unknown,Arrest,"Sarver, Stephen",Thorpe Ln/Warden Ln
160000014261,Sun Feb 28 02:10:01 CST 2016,Pedestrian Stop,Verbal Warning,"Blackwood, Kevin",San Antonio St/Guadalupe St
160000014263,Sun Feb 28 02:11:39 CST 2016,Viol City Ordinance,Citation Issued,"Charleswell, Eric",216 E Hopkins St
160000014264,Sun Feb 28 02:12:18 CST 2016,Suspicious Vehicle,Red Tagged,"Wood, John",W Access Rd/Blanco River
160000014267,Sun Feb 28 02:20:51 CST 2016,Accident - Minor,Report,"Sarver, Stephen",S Guadalupe St/W MLK Dr
160000014268,Sun Feb 28 02:26:42 CST 2016,Viol City Ordinance,Citation Issued,"Charleswell, Eric",102 N LBJ Dr
160000014273,Sun Feb 28 02:39:40 CST 2016,Disturbance - Phys/Fight,Multiple Arrest,"Contreras, Ysidro",135 Long St
160000014276,Sun Feb 28 02:45:04 CST 2016,Property - Lost/Found/Imp,Arrest,"Hartman, Ryan",141 W Hopkins St
160000014278,Sun Feb 28 02:49:15 CST 2016,Disturbance - Noise,Verbal Warning,"Sarver, Stephen",1415 Craddock Ave
160000014279,Sun Feb 28 02:49:16 CST 2016,Accident - Minor,Report,"Smith, Marcus",E Sessom Dr/Aquarena Springs Dr
160000014280,Sun Feb 28 02:52:11 CST 2016,Disturbance - Noise,Verbal Warning,"Putnam, Justin",401 N Fredericksburg St
160000014285,Sun Feb 28 03:25:13 CST 2016,Disturbance - Noise,Verbal Warning,"Sarver, Stephen",1415 Craddock Ave
160000014291,Sun Feb 28 03:38:27 CST 2016,Disturbance - Noise,Verbal Warning,"Putnam, Justin",1101 E River Ridge Pkwy
160000014299,Sun Feb 28 04:57:25 CST 2016,Robbery,Report,"Blackwood, Kevin",650 River Rd
160000014300,Sun Feb 28 05:04:43 CST 2016,Disturbance - Noise,Verbal Warning,"Blackwood, Kevin",650 River Rd
160000014305,Sun Feb 28 06:57:00 CST 2016,Property - Lost/Found/Imp,Report,"Blackwood, Kevin",650 River Rd
160000014332,Sun Feb 28 11:48:38 CST 2016,Suspicious Vehicle,Ref oth Agncy,,2700 Hunter Rd
160000014334,Sun Feb 28 11:54:31 CST 2016,Accident - Minor,Blue Form Issue,"Easterly, Evan",4015 S IH 35
160000014356,Sun Feb 28 14:25:34 CST 2016,Theft,Citation Issued,"Scott, Charles",1015 Hwy 80
160000014369,Sun Feb 28 15:46:29 CST 2016,Suspicious Person,Arrest,"Beach, Brian",1015 Hwy 80
160000014372,Sun Feb 28 15:53:14 CST 2016,Sexual Assault,Report,"Contreras, Ysidro",1307 Uhland Rd
160000014373,Sun Feb 28 15:55:40 CST 2016,Accident - Minor,Blue Form Issue,"Scott, Charles",1111 Avalon Ave
160000014377,Sun Feb 28 16:31:14 CST 2016,Accident - Minor,Blue Form Issue,"Scott, Charles",W Access Rd/Wonder World Dr
160000014382,Sun Feb 28 16:51:14 CST 2016,Accident - Unknown,Report,"Beller, Paul",204 E Access Rd
160000014384,Sun Feb 28 16:56:52 CST 2016,Theft,Citation Issued,"Sarver, Stephen",4331 S IH 35
160000014387,Sun Feb 28 17:02:36 CST 2016,Disturbance - Verbal,Report,"Contreras, Ysidro",1111 Avalon Ave
160000014394,Sun Feb 28 17:52:23 CST 2016,Theft,Report,"Myers, Sam",2300 S IH 35
160000014396,Sun Feb 28 18:00:34 CST 2016,Assault,Report,"Raven, Kassondra",2300 S IH 35
160000014404,Sun Feb 28 18:50:20 CST 2016,Theft,Citation Issued,"Contreras, Ysidro",1015 Hwy 80
160000014415,Sun Feb 28 19:09:42 CST 2016,Assault,Report,"Sarver, Stephen",1202 Hwy 123
160000014426,Sun Feb 28 19:57:52 CST 2016,Accident - Hit and Run,Report,"Raven, Kassondra",1506 S Ih 35
160000014428,Sun Feb 28 20:05:07 CST 2016,Theft,Citation Issued,"Contreras, Ysidro",1015 Hwy 80
160000014431,Sun Feb 28 20:14:55 CST 2016,Accident - Unknown,Report,"Sarver, Stephen",2050 S Ih 35
160000014436,Sun Feb 28 20:36:19 CST 2016,Theft,Report,"Myers, Sam",905 Hwy 80
160000014451,Sun Feb 28 21:47:02 CST 2016,Accident - Minor,Report,"Smith, Marcus",Aquarena Springs Dr/Thorpe Ln
160000014458,Sun Feb 28 22:55:48 CST 2016,Assist Outside Agency,Detention Juv,"Sarver, Stephen",193 Nb35 IH
160000014462,Sun Feb 28 23:10:42 CST 2016,Vehicle Theft,Report,"Davidson, Travis",350 North St
160000014470,Mon Feb 29 01:18:24 CST 2016,Viol City Ordinance,Verbal Warning,"Sparenberg, Andrew",2050 S Ih 35
160000014475,Mon Feb 29 02:05:09 CST 2016,Burglary - Vehicle,Refer To COPR,"Contreras, Ysidro",1701 Mill St
160000014482,Mon Feb 29 05:46:34 CST 2016,Assault,Report,"Crook, Daniel",2300 S IH 35
160000014489,Mon Feb 29 07:30:23 CST 2016,Burglary - Vehicle,Report,"Ames, Garner",1651 Post Rd
160000014493,Mon Feb 29 07:58:48 CST 2016,Burglary - Vehicle,Refer To COPR,"Ames, Garner",225 Ramsay St
160000014501,Mon Feb 29 08:35:04 CST 2016,Attempt to Locate,Verbal Warning,"Slaughter, Dustin",803 S Guadalupe St
160000014502,Mon Feb 29 08:42:48 CST 2016,Counterfeiting,Report,"Ames, Garner",1504 Aquarena Springs Dr
160000014517,Mon Feb 29 10:02:51 CST 2016,Accident - Minor,Report,"Arredondo, Danny",W Access Rd/Aquarena Springs Dr
160000014525,Mon Feb 29 10:27:51 CST 2016,Criminal Mischief,Refer To COPR,,1975 Aquarena Springs Dr
160000014531,Mon Feb 29 10:42:16 CST 2016,Animal Call,Ref oth Agncy,,Mountain View Dr/Missy Ln
160000014532,Mon Feb 29 10:43:14 CST 2016,Fraud,Report,"Weaver, Pete",2300 S IH 35
160000014535,Mon Feb 29 11:46:09 CST 2016,Theft,Arrest,"Stephens, Paul",1050 McKinley Place Dr
160000014541,Mon Feb 29 12:03:03 CST 2016,Accident - Major/Injury,Report,"Slaughter, Dustin",2601 Hunter Rd
160000014569,Mon Feb 29 13:46:14 CST 2016,Accident - Minor,Blue Form Issue,"Sembera, Jeremy",E Hopkins St/W Access Rd
160000014578,Mon Feb 29 14:15:18 CST 2016,Solicitors,Arrest,"Ames, Garner",E Access Rd/Wonder World Dr
160000014593,Mon Feb 29 15:06:13 CST 2016,Accident - Minor,Blue Form Issue,"Mendoza, Celedonio",E Access Rd/River Rd
160000014611,Mon Feb 29 16:01:12 CST 2016,Accident - Minor,Report,"Sparenberg, Andrew",Laurel Rdg/Ed J L Green St
160000014612,Mon Feb 29 16:06:11 CST 2016,Accident - Unknown,Report,"Seals, Bradley",1437 N IH 35
160000014613,Mon Feb 29 16:06:14 CST 2016,Narcotics/Information,Detention Juv,"Fisher, Danny",2601 Rattler Rd
160000014614,Mon Feb 29 16:09:38 CST 2016,Accident - Hit and Run,Blue Form Issue,"Davidson, Travis",2201 S Ih 35
160000014616,Mon Feb 29 16:17:24 CST 2016,Harassment,Report,"Davidson, Travis",2300 S IH 35
160000014649,Mon Feb 29 18:19:56 CST 2016,Accident - Minor,Report,"Sarver, Stephen",N Edward Gary St/E Woods St
160000014660,Mon Feb 29 19:10:53 CST 2016,Mental Health Invest,Report,"Seals, Bradley",1106 N IH 35
160000014667,Mon Feb 29 19:56:07 CST 2016,Accident - Unknown,Arrest,"Sarver, Stephen",N LBJ Dr/E Hopkins St
160000014669,Mon Feb 29 19:58:33 CST 2016,Accident - Hit and Run,Report,"Osborne, Joseph",2211 S Ih 35
160000014683,Mon Feb 29 21:24:16 CST 2016,Accident - Hit and Run,Blue Form Issue,"Daenzer, Matthew",115 Wonder World Dr
160000014703,Mon Feb 29 22:13:41 CST 2016,Viol City Ordinance,Verbal Warning,"Kennedy, Kye",555 Cheatham St
160000014731,Mon Feb 29 23:56:54 CST 2016,Disturbance - Noise,Verbal Warning,"Allen, Ashley",503 River Rd
160000014737,Tue Mar 01 00:17:30 CST 2016,Suspicious Person,Verbal Warning,"Cyrus, Lance",1011 Hwy 80
160000014733,Tue Mar 01 00:43:00 CST 2016,Fire- Alarm,Fire Call,,1350 Leah Ave
160000014740,Tue Mar 01 00:49:56 CST 2016,Suspicious Person,Warning,"Cyrus, Lance",1112 Franklin Dr
160000014747,Tue Mar 01 01:52:58 CST 2016,Welfare Concern,Arrest,"Allen, Ashley",3936 S IH 35
160000014776,Tue Mar 01 07:35:48 CST 2016,Accident - Major/Injury,Report,"Ames, Garner",Academy St/Speck St
160000014780,Tue Mar 01 08:11:37 CST 2016,Burglary - Vehicle,Refer To COPR,"Sembera, Jeremy",1975 Aquarena Springs Dr
160000014785,Tue Mar 01 08:26:47 CST 2016,Welfare Concern,Multiple Arrest,"Sembera, Jeremy",320 University Dr
160000014802,Tue Mar 01 09:35:50 CST 2016,Accident - Hit and Run,Blue Form Issue,"Slaughter, Dustin",2000 Medical Pkwy
160000014803,Tue Mar 01 09:40:46 CST 2016,Accident - Major/Injury,Report,"Ames, Garner",Hwy 80/River Rd
160000014807,Tue Mar 01 09:54:38 CST 2016,Accident - Minor,Report,"Arredondo, Danny",Aquarena Springs Dr/Thorpe Ln
160000014833,Tue Mar 01 10:55:47 CST 2016,Theft,Arrest,"Sembera, Jeremy",1015 Hwy 80
160000014841,Tue Mar 01 12:03:21 CST 2016,Property - Lost/Found/Imp,Refer To COPR,"Castillo, Daniel",110 Wonder World Dr
160000014842,Tue Mar 01 12:17:49 CST 2016,Trespassing/Unwanted,Citation Issued,"Castillo, DJ",2601 Rattler Rd
160000014846,Tue Mar 01 12:34:00 CST 2016,Criminal Mischief,Report,"Saavedra, Jesse",1115 San Marcos Pkwy
160000014849,Tue Mar 01 12:42:57 CST 2016,Assist Outside Agency,Ref oth Agncy,"Harris, Lee",1038 Haynes St
160000014873,Tue Mar 01 13:56:07 CST 2016,Solicitors,Verbal Warning,"Sembera, Jeremy",Hwy 21/Hwy 80
160000014886,Tue Mar 01 14:28:47 CST 2016,Accident - Minor,Blue Form Issue,"Ames, Garner",507 Craddock Ave
160000014892,Tue Mar 01 15:08:36 CST 2016,Accident - Hit and Run,Report,"Stephens, Paul",2227 S IH 35
160000014895,Tue Mar 01 15:40:17 CST 2016,Fraud,Ref oth Agncy,"Weaver, Pete",2300 S IH 35
160000014898,Tue Mar 01 15:46:46 CST 2016,Disturbance - Verbal,Arrest,"Ames, Garner",123 N Edward Gary St
160000014903,Tue Mar 01 16:08:01 CST 2016,Accident - Minor,Blue Form Issue,"Daenzer, Matthew",2208 S IH 35
160000014907,Tue Mar 01 16:20:26 CST 2016,Suicide,Report,"Seals, Bradley",1629 Post Rd
160000014909,Tue Mar 01 16:23:34 CST 2016,Vehicle Theft,Report,"Daenzer, Matthew",1230 N LBJ Dr
160000014950,Tue Mar 01 17:11:48 CST 2016,Mental Health Invest,Report,"Spriegel, Carl",1301 Wonder World Dr
160000014925,Tue Mar 01 18:05:11 CST 2016,Child Custody,Ref oth Agncy,,1315 Belvin St
160000014928,Tue Mar 01 18:21:36 CST 2016,Theft,Citation Issued,"Seals, Bradley",1015 Hwy 80
160000014946,Tue Mar 01 20:33:30 CST 2016,Foot Patrol,Verbal Warning,"Wisener, Andrew",1300 Girard Ave
160000014949,Tue Mar 01 20:55:51 CST 2016,Accident - Hit and Run,Blue Form Issue,"Seals, Bradley",1015 Hwy 80
160000014983,Tue Mar 01 22:33:45 CST 2016,Mental Health Invest,Report,"Spriegel, Carl",1301 Wonder World Dr
160000014985,Tue Mar 01 22:36:25 CST 2016,Investigation,Arrest,"Cyrus, Lance",1108 N IH 35
160000014986,Tue Mar 01 22:37:36 CST 2016,Welfare Concern,Arrest,"Seals, Bradley",209 N IH 35
160000014989,Tue Mar 01 23:03:11 CST 2016,Investigation,Citation Issued,"Hartman, Ryan",1100BLK N Ih 35
160000014995,Tue Mar 01 23:21:57 CST 2016,Disturbance - Noise,Verbal Warning,"Cyrus, Lance",301 Telluride St
160000015011,Wed Mar 02 00:17:09 CST 2016,Alcohol Violation,Citation Issued,"Prado, Richard",139 E Hopkins St
160000015014,Wed Mar 02 00:25:06 CST 2016,Alcohol Violation,Citation Issued,"Prado, Richard",139 E Hopkins St
160000015020,Wed Mar 02 01:07:59 CST 2016,Disturbance - Verbal,Refer To COPR,"Osborne, Joseph",1441 Leah Ave
160000015025,Wed Mar 02 01:33:59 CST 2016,Investigation,Verbal Warning,"Cyrus, Lance",LBJ Dr/E San Antonio St
160000015027,Wed Mar 02 01:39:13 CST 2016,Investigation,Verbal Warning,"Cyrus, Lance",100blk N Lbj Dr
160000015029,Wed Mar 02 01:48:03 CST 2016,Pedestrian Stop,Verbal Warning,"Cyrus, Lance",120 E San Antonio St
160000015030,Wed Mar 02 01:51:34 CST 2016,Accident - Unknown,Report,"Cyrus, Lance",105 Durango St
160000015031,Wed Mar 02 01:53:31 CST 2016,Investigation,Arrest,"Aubry, Patrick",100 N Guadalupe St
160000015034,Wed Mar 02 02:16:31 CST 2016,Viol City Ordinance,Citation Issued,"Fischer, Vincent",100blk N Guadalupe St
160000015040,Wed Mar 02 03:17:16 CST 2016,Suspicious Vehicle,Arrest,"Cyrus, Lance",1504 Aquarena Springs Dr
160000015042,Wed Mar 02 03:25:11 CST 2016,Accident - Minor,Arrest,"Wisener, Andrew",316 Craddock Ave
160000015046,Wed Mar 02 04:17:00 CST 2016,Disturbance - Noise,Report,"Gibson, Kathryn",800 N LBJ Dr
160000015054,Wed Mar 02 07:16:28 CST 2016,Accident - Minor,Blue Form Issue,"Scott, Charles",204 Nb35 IH
160000015112,Wed Mar 02 10:59:08 CST 2016,Mental Health Invest,Report,"Sheridan, Grant",300 S Stagecoach Trl
160000015116,Wed Mar 02 11:10:28 CST 2016,Accident - Minor,Blue Form Issue,"Guerra, Jesse III",1108 N Ih 35
160000015122,Wed Mar 02 11:45:42 CST 2016,Theft,Arrest,"Beach, Brian",1015 Hwy 80
160000015124,Wed Mar 02 11:50:18 CST 2016,Attempt to Locate,Ref oth Agncy,,1015 Hwy 80
160000015127,Wed Mar 02 11:57:35 CST 2016,Viol City Ordinance,Citation Issued,"Raven, Scott",1103 Hwy 80
160000015144,Wed Mar 02 13:04:27 CST 2016,Wanted Person,Arrest,"Easterly, Evan",1354 Thorpe Ln
160000015156,Wed Mar 02 13:58:50 CST 2016,Accident - Minor,Blue Form Issue,"Scott, Charles",1944 S Ih 35
160000015159,Wed Mar 02 14:05:31 CST 2016,Theft,Report,"Guerra, Jesse III",3939 S IH 35
160000015188,Wed Mar 02 16:14:01 CST 2016,Vehicle Theft,Report,"Contreras, Ysidro",109 West Ave
160000015190,Wed Mar 02 16:19:11 CST 2016,Theft,Citation Issued,"Sarver, Stephen",200 W Hopkins St
160000015193,Wed Mar 02 16:43:24 CST 2016,Criminal Mischief,Report,"Sarver, Stephen",805 Bracewood Cir
160000015194,Wed Mar 02 16:50:34 CST 2016,Accident - Major/Injury,Blue Form Issue,"Sarver, Stephen",102 Wonder World Dr
160000015195,Wed Mar 02 16:56:41 CST 2016,Accident - Minor,Blue Form Issue,"Raven, Kassondra",2201 S IH 35
160000015196,Wed Mar 02 16:59:38 CST 2016,Burglary - Vehicle,Refer To COPR,,4331 S IH 35
160000015202,Wed Mar 02 17:26:41 CST 2016,Theft,Report,"Raven, Kassondra",2300 S IH 35
160000015206,Wed Mar 02 17:39:08 CST 2016,Attempt to Locate,Citation Issued,"Sarver, Stephen",209 Nb35 IH
160000015213,Wed Mar 02 18:05:32 CST 2016,Mental Health Invest,Report,"Spriegel, Carl",1106 N IH 35
160000015218,Wed Mar 02 18:36:49 CST 2016,Theft,Report,"Sarver, Stephen",135 BarBQ Way
160000015219,Wed Mar 02 18:38:39 CST 2016,Theft,Citation Issued,"Raven, Kassondra",4331 S IH 35
160000015221,Wed Mar 02 18:54:43 CST 2016,Accident - Minor,Report,"Contreras, Ysidro",112 West Ave
160000015223,Wed Mar 02 19:23:11 CST 2016,Accident - Minor,Blue Form Issue,"Beller, Paul",Patton St/Invasion St
160000015225,Wed Mar 02 19:28:18 CST 2016,Fraud,Report,"Sarver, Stephen",615 Burleson St
160000015229,Wed Mar 02 20:09:54 CST 2016,Theft,Citation Issued,"Contreras, Ysidro",1200 Hwy 80
160000015231,Wed Mar 02 20:24:18 CST 2016,Theft,Report,"Raven, Kassondra",4015 S IH 35
160000015248,Wed Mar 02 22:35:42 CST 2016,Disturbance - Noise,Verbal Warning,"Sarver, Stephen",350 North St
