Incident_Nr,TimeReported,Activity,Disposition,Officer,Location
190000012512,2/27/2019  10:35:42 PM,Disturbance - Phys/Fight,Arrest,"Melendrez, Jacinto",1525 Aquarena Springs Dr
190000012515,2/27/2019  10:47:44 PM,Burglary - Vehicle,Refer To COPR,"Seals, Bradley",1502 S IH 35
190000012523,2/27/2019  11:59:12 PM,Pedestrian Stop,Verbal Warning,"Mendoza, Celedonio",Rio Vista St/Cheatham St
190000012546,2/28/2019  2:22:37 AM,Accident - Fatality,Report,"Melendrez, Jacinto",300blk Staples Rd
190000012547,2/28/2019  2:22:55 AM,Accident - Unknown,Multiple Arrest,"Collier, Greg",719 Oscar Smith St
190000012562,2/28/2019  7:44:47 AM,Burglary - Vehicle,Refer To COPR,"Gibson, Kathryn",817 Lago Vista
190000012574,2/28/2019  9:06:23 AM,Accident - Major/Injury,Report,"Germer, Christopher",W Sessom Dr/Alamo St
190000012577,2/28/2019  9:33:30 AM,Accident - Hit and Run,Blue Form Issue,,201 Telluride St
190000012585,2/28/2019  9:54:21 AM,Disturbance - Verbal,Arrest,"Germer, Christopher",W Access Rd/Posey Rd
190000012586,2/28/2019  9:57:59 AM,Criminal Mischief,Ref oth Agncy,,1150 E River Ridge Pkwy
190000012593,2/28/2019  11:08:25 AM,Investigation,Report,"Speckles, Dustin",1271 Sadler Dr
190000012602,2/28/2019  12:06:56 PM,Vehicle Theft,Report,"Germer, Christopher",1703 N IH 35
190000012607,2/28/2019  12:19:24 PM,Accident - Minor,Report,"Scott, Charles",N Edward Gary St/University Dr
190000012612,2/28/2019  1:20:53 PM,Accident - Minor,Blue Form Issue,"Williams, Jack",1004 Hwy 123
190000012613,2/28/2019  1:29:09 PM,Investigation,Info. Report,"Nevarez, Phillip",1301 Hwy 123
190000012618,2/28/2019  1:48:32 PM,Vehicle Theft,Report,"Scott, Charles",900 Peques St
190000012623,2/28/2019  2:03:33 PM,Attempt to Locate,Report,"Williams, Jack",1901 N IH 35
190000012629,2/28/2019  2:35:51 PM,Trespassing/Unwanted,Warning,"Germer, Christopher",1207 S IH 35
190000012647,2/28/2019  4:07:01 PM,Accident - Minor,Report,"Tureaud, Benjamin",1109 N IH 35
190000012656,2/28/2019  4:43:00 PM,Theft,Citation Issued,"Tureaud, Benjamin",1015 Hwy 80
190000012670,2/28/2019  5:54:58 PM,Burglary - Vehicle,Refer To COPR,"Loring, Elizabeth",1150 E River Ridge Pkwy
190000012693,2/28/2019  8:18:35 PM,Accident - Minor,Blue Form Issue,"Collier, Greg",1560 S IH 35
190000012719,2/28/2019  10:13:48 PM,Runaway,Detention Juv,"Collier, Greg",503 River Rd
190000012720,2/28/2019  10:25:57 PM,Disturbance - Noise,Verbal Warning,"Seals, Bradley",1250 Sadler Dr
190000012732,2/28/2019  11:32:18 PM,Burglary - Vehicle,Refer To COPR,,1101 E River Ridge Pkwy
190000012733,2/28/2019  11:47:33 PM,Pedestrian Stop,Verbal Warning,"Stephens, Paul",E Hopkins St/N LBJ Dr
190000012736,3/1/2019  12:15:38 AM,Attempt to Locate,Ref oth Agncy,,420 N Fredericksburg St
190000012739,3/1/2019  12:33:19 AM,Investigation,Citation Issued,"Cope, John",120 E San Antonio St
190000012740,3/1/2019  12:34:48 AM,Investigation,Citation Issued,"Stephens, Paul",120 E San Antonio St
190000012746,3/1/2019  12:54:36 AM,Investigation,Citation Issued,"Stephens, Paul",120 E San Antonio St
190000012747,3/1/2019  1:02:47 AM,Investigation,Citation Issued,"Cope, John",120 E San Antonio St
190000012757,3/1/2019  1:30:54 AM,Investigation,Verbal Warning,"Stephens, Paul",100 N Guadalupe St
190000012765,3/1/2019  2:13:01 AM,Welfare Concern,Arrest,"Bennett, Caitlyn",1101 Hwy 123
190000012774,3/1/2019  2:51:31 AM,Accident - Minor,Blue Form Issue,"Anderson, Dillan",339 N Guadalupe St
190000012776,3/1/2019  3:03:14 AM,Disturbance - Phys/Fight,Report,"Loring, Elizabeth",1631 Aquarena Springs Dr
190000012777,3/1/2019  3:05:19 AM,Attempt to Locate,Arrest,"Melendrez, Jacinto",S Stagecoach Trl/Wonder World Dr
190000012779,3/1/2019  3:20:09 AM,Robbery,Arrest,"Collier, Greg",1415 Craddock Ave
190000012787,3/1/2019  5:50:55 AM,Accident - Minor,Blue Form Issue,,200blk W Sessom Dr
190000012808,3/1/2019  9:16:56 AM,Investigation,Detention Juv,"Nevarez, Phillip",1301 Hwy 123
190000012812,3/1/2019  9:57:49 AM,Supplement,Report,"Saavedra, Tim",2300 S IH 35
190000012834,3/1/2019  12:19:01 PM,Accident - Minor,Blue Form Issue,"Taylor, Michael",1800 Post Rd
190000012842,3/1/2019  12:53:53 PM,Theft,Report,"Tureaud, Benjamin",336 W Hopkins St
190000012846,3/1/2019  1:16:50 PM,Animal Call,Ref oth Agncy,,3939 S Ih 35
190000012855,3/1/2019  2:00:25 PM,Supplement,Verbal Warning,"Saavedra, Tim",Hunter Rd/Wonder World Dr
190000012860,3/1/2019  2:19:37 PM,Accident - Minor,Report,"Taylor, Michael",600blk River Rd
190000012870,3/1/2019  3:05:59 PM,Accident - Minor,Blue Form Issue,"Beller, Paul",1201 Hwy 80
190000012886,3/1/2019  4:42:30 PM,Loose Livestock,Ref oth Agncy,,Hwy 123/Rattler Rd
190000012898,3/1/2019  5:37:27 PM,Criminal Mischief,Report,"Osborne, Joseph",1401 E McCarty Ln
190000012919,3/1/2019  6:56:01 PM,Burglary - Habitation,Refer To COPR,,441 Bridlewood Dr
190000012922,3/1/2019  7:10:00 PM,Theft,Refer To COPR,"McGee, Miranda",205 Palermo Dr
190000012934,3/1/2019  8:00:46 PM,Mental Health Invest,Report,"Morenz, Darby",345 Champions Blvd
190000012966,3/1/2019  9:18:25 PM,Theft,Arrest,"Williamson, Jamie",1015 Hwy 80
190000012967,3/1/2019  9:22:58 PM,Disturbance - Noise,Verbal Warning,"Morenz, Darby",336 W Hopkins St
190000012977,3/1/2019  10:00:13 PM,Fraud,Report,"Murphy, Logan",2219 S IH 35
190000012981,3/1/2019  10:14:51 PM,Robbery - Agg,Report,"Morenz, Darby",1560 S IH 35
190000012986,3/1/2019  10:48:10 PM,Theft,Arrest,"Williamson, Jamie",1015 Hwy 80
190000013000,3/1/2019  11:42:10 PM,Accident - Major/Injury,Report,"Morenz, Darby",EXIT 204 NB
190000013004,3/2/2019  12:03:08 AM,Disturbance - Noise,Verbal Warning,"Allen, Ashley",1415 Craddock Ave
190000013010,3/2/2019  12:18:02 AM,Disturbance - Phys/Fight,Report,"Williamson, Jamie",326 Camacho St
190000013012,3/2/2019  12:25:06 AM,Investigation,Citation Issued,"Cope, John",120 E San Antonio St
190000013013,3/2/2019  12:28:27 AM,Disturbance - Noise,Verbal Warning,"Anderson, Dillan",401 N Fredericksburg St
190000013015,3/2/2019  12:37:10 AM,Investigation,Citation Issued,"Myers, Sam",120 E San Antonio St
190000013025,3/2/2019  1:20:23 AM,Accident - Minor,Blue Form Issue,"Williamson, Jamie",913 N IH 35
190000013034,3/2/2019  1:38:42 AM,Pedestrian Stop,Citation Issued,"Cope, John",N Guadalupe St/E Hopkins St
190000013038,3/2/2019  1:50:08 AM,Disturbance - Noise,Verbal Warning,"Anderson, Dillan",1980 Aquarena Springs Dr
190000013040,3/2/2019  1:55:00 AM,Public Intoxication,Arrest,"Cope, John",100blk W Hopkins St
190000013042,3/2/2019  2:10:08 AM,Disturbance - Noise,Arrest,"Alvarado, Manuel",401 N Fredericksburg St
190000013052,3/2/2019  2:30:34 AM,Burglary - Vehicle,Refer To COPR,,1980 Aquarena Springs Dr
190000013059,3/2/2019  2:53:10 AM,Suspicious Vehicle,Arrest,"Morenz, Darby",2211 S IH 35
190000013060,3/2/2019  2:56:23 AM,Disturbance - Noise,Verbal Warning,"Dehkordi, John",1610 N IH 35
190000013065,3/2/2019  3:21:42 AM,Welfare Concern,Arrest,"Anderson, Dillan",209 N IH 35
190000013069,3/2/2019  3:38:49 AM,Assault,Arrest,"Gonzales, Gavin",1301 Wonder World Dr
190000013072,3/2/2019  4:23:25 AM,Disturbance - Phys/Fight,Arrest,"Williamson, Jamie",1301 Wonder World Dr
190000013098,3/2/2019  10:52:49 AM,Assist EMS,Report,"Williamson, Roya",2600 Hunter Rd
190000013120,3/2/2019  12:59:38 PM,Accident - Minor,Blue Form Issue,,1506 S IH 35
190000013123,3/2/2019  1:13:10 PM,Accident - Minor,Blue Form Issue,"Taylor, Michael",300blk E Hutchison St
190000013124,3/2/2019  1:19:33 PM,Burglary - Habitation,Report,"Sembera, Jeremy",650 River Rd
190000013129,3/2/2019  1:43:21 PM,Disturbance - Noise,Verbal Warning,"Taylor, Michael",1111 Avalon Ave
190000013136,3/2/2019  1:54:33 PM,Accident - Minor,Report,"Sembera, Jeremy",W Access Rd/S Guadalupe St
190000013141,3/2/2019  2:10:11 PM,Suspicious Person,Arrest,"Taylor, Michael",311 W Hopkins St
190000013148,3/2/2019  2:53:46 PM,Accident - Major/Injury,Report,"Beller, Paul",Creekside Dr/W Access Rd
190000013161,3/2/2019  4:36:45 PM,Theft,Report,"Morenz, Darby",4015 S IH 35
190000013162,3/2/2019  4:42:24 PM,Theft,Report,"Osborne, Joseph",3939 S IH 35
190000013170,3/2/2019  5:21:54 PM,Assist Animal Control,Ref oth Agncy,,4015 S IH 35
190000013171,3/2/2019  5:33:17 PM,Trespassing/Unwanted,Warning,"Williamson, Jamie",1001 Hwy 80
190000013179,3/2/2019  6:36:35 PM,Accident - Hit and Run,Refer To COPR,"Allen, Ashley",3939 S IH 35
190000013180,3/2/2019  6:38:20 PM,Harassment,Refer To COPR,,109 West Ave
190000013187,3/2/2019  7:28:45 PM,Assist Fire Department,Verbal Warning,"Williamson, Jamie",1600blk River Rd
190000013202,3/2/2019  8:20:34 PM,Theft,Citation Issued,"Osborne, Joseph",4015 S IH 35
190000013205,3/2/2019  8:51:36 PM,Accident - Minor,Blue Form Issue,"Verver, Elias",4331 S IH 35
190000013214,3/2/2019  9:32:28 PM,Disturbance - Noise,Verbal Warning,"Alvarado, Manuel",336 W Hopkins St
190000013216,3/2/2019  9:46:48 PM,Accident - Major/Injury,Report,"McGee, Miranda",Uhland Rd/W Access Rd
190000013235,3/2/2019  11:06:33 PM,Accident - Minor,Report,"Osborne, Joseph",2400blk S IH 35
190000013243,3/2/2019  11:42:59 PM,Harassment,Refer To COPR,"Alvarado, Manuel",1230 N LBJ Dr
190000013245,3/2/2019  11:52:23 PM,Accident - Minor,Blue Form Issue,"Williamson, Jamie",600blk Cape Rd
190000013249,3/3/2019  12:10:28 AM,Investigation,Citation Issued,"Cope, John",138 N LBJ Dr
190000013251,3/3/2019  12:12:08 AM,Disturbance - Noise,Verbal Warning,"Anderson, Dillan",401 N Fredericksburg St
190000013262,3/3/2019  1:36:13 AM,Attempt to Locate,Ref oth Agncy,,202 SB
190000013264,3/3/2019  1:41:13 AM,Public Intoxication,Arrest,"Alvarado, Manuel",166 S Guadalupe St
190000013265,3/3/2019  1:48:01 AM,Investigation,Arrest,"Alvarado, Manuel",100BLK W San Antonio St
190000013274,3/3/2019  2:26:27 AM,Accident - Major/Injury,Report,"Gonzales, Gavin",2800blk Hwy 21
190000013284,3/3/2019  3:14:03 AM,Accident - Minor,Blue Form Issue,"McGee, Miranda",1701 Mill St
190000013285,3/3/2019  3:17:27 AM,Accident - Major/Injury,Arrest,"Anderson, Dillan",1200blk N IH 35
190000013299,3/3/2019  4:44:31 AM,Disturbance - Verbal,Verbal Warning,"Gonzales, Gavin",1004 N IH 35
190000013301,3/3/2019  5:01:15 AM,Disturbance - Phys/Fight,Multiple Arrest,"Gonzales, Gavin",1250 Sadler Dr
190000013306,3/3/2019  6:48:16 AM,Accident - Minor,Report,"Beller, Paul",Hwy 123/FM 110
190000013311,3/3/2019  7:18:08 AM,Accident - Major/Injury,Report,"Taylor, Michael",207 SB
190000013318,3/3/2019  9:23:56 AM,Burglary - Building,Report,"Harrison, Todd",1000 Prospect St
190000013338,3/3/2019  12:00:34 PM,Accident - Minor,Blue Form Issue,,909 Hwy 80
190000013339,3/3/2019  12:01:20 PM,Burglary - Building,Report,"Ellingson, Brian",1504 Aquarena Springs Dr
190000013352,3/3/2019  1:35:03 PM,Accident - Minor,Blue Form Issue,,3939 S IH 35
190000013357,3/3/2019  2:10:40 PM,Welfare Concern,Arrest,"Ellingson, Brian",102 Wonder World Dr
190000013360,3/3/2019  2:55:22 PM,Theft,Refer To COPR,,1901 N IH 35
190000013367,3/3/2019  3:49:00 PM,Pedestrian Stop,Verbal Warning,"Osborne, Joseph",Bintu Dr/W Access Rd
190000013368,3/3/2019  3:52:33 PM,Attempt to Locate,Verbal Warning,"Taylor, Michael",Hwy 123/Staples Rd
190000013374,3/3/2019  5:16:40 PM,Assault,Report,"McGee, Miranda",2300 S IH 35
190000013382,3/3/2019  5:54:05 PM,Theft,Report,"Osborne, Joseph",1050 McKinley Place Dr
190000013392,3/3/2019  7:18:58 PM,Accident - Minor,Blue Form Issue,"McGee, Miranda",1525 Aquarena Springs Dr
190000013394,3/3/2019  7:28:00 PM,Burglary - Habitation,Report,"Morenz, Darby",1906 Nevada St
190000013397,3/3/2019  7:49:59 PM,Attempt to Locate,Verbal Warning,"Dehkordi, John",204 NB
190000013414,3/3/2019  9:39:07 PM,Theft,Report,"Dehkordi, John",1015 Hwy 80
190000013430,3/3/2019  11:25:53 PM,Disturbance - Noise,Verbal Warning,"Pierce, Basil",1111 Avalon Ave
190000013445,3/4/2019  2:22:46 AM,Disturbance - Noise,Verbal Warning,"Dehkordi, John",417 N Comanche St
190000013451,3/4/2019  3:41:05 AM,Mental Health Invest,Report,"Tennant, Casey",1301 Wonder World Dr
190000013452,3/4/2019  3:46:27 AM,Disturbance - Verbal,Verbal Warning,"Alvarado, Manuel",1354 Thorpe Ln
190000013462,3/4/2019  6:42:25 AM,Disturbance - Phys/Fight,Report,"Williams, Jack",1506 S IH 35
190000013478,3/4/2019  8:40:12 AM,Assault,Detention Juv,"Wooten, Christopher",301 Foxtail Run
190000013481,3/4/2019  8:57:02 AM,Burglary - Building,Report,"Williams, Jack",1108 N IH 35
190000013486,3/4/2019  9:26:04 AM,Burglary - Habitation,Arrest,"Crook, Daniel",121 Kingwood St
190000013489,3/4/2019  9:37:32 AM,Information,Report,"Elrod, Robert",1901 Dutton Drive
190000013500,3/4/2019  10:45:33 AM,Assist Outside Agency,Report,"Germer, Christopher",199 NB
190000013503,3/4/2019  11:07:29 AM,Theft,Report,"Elrod, Candace",2300 S IH 35
190000013506,3/4/2019  11:29:29 AM,Burglary - Vehicle,Refer To COPR,"Germer, Christopher",1900 Aquarena Springs Dr
190000013507,3/4/2019  11:32:27 AM,Credit/Debit Abuse,Report,"Crook, Daniel",617 W Hopkins St
190000013513,3/4/2019  12:00:19 PM,Criminal Mischief,Refer To COPR,"Germer, Christopher",641 E Hopkins St
190000013519,3/4/2019  12:37:50 PM,Theft,Report,"Germer, Christopher",301 Telluride St
190000013520,3/4/2019  12:57:10 PM,Theft,Multiple Arrest,"Williams, Jack",4015 S IH 35
190000013522,3/4/2019  1:25:48 PM,Mental Health Invest,Report,"Sheridan, Grant",1301 Wonder World Dr
190000013532,3/4/2019  2:28:36 PM,Accident - Minor,Blue Form Issue,"Germer, Christopher",Charles Austin Dr/Aquarena Springs Dr
190000013538,3/4/2019  3:01:47 PM,Accident - Major/Injury,Report,"Germer, Christopher",1600blk N IH 35
190000013539,3/4/2019  3:01:51 PM,Accident - Unknown,Report,"Crook, Daniel",200 SB
190000013547,3/4/2019  3:40:01 PM,Attempt to Locate,Report,"Fischer, Vincent",198 NB
190000013548,3/4/2019  4:06:49 PM,Burglary - Vehicle,Refer To COPR,"Ames, Garner",2300 S IH 35
190000013549,3/4/2019  4:10:25 PM,Accident - Minor,Blue Form Issue,"Germer, Christopher",1600blk N IH 35
190000013557,3/4/2019  5:39:54 PM,Accident - Major/Injury,Report,"Seals, Bradley",1400blk River Rd
190000013573,3/4/2019  7:11:28 PM,Accident - Major/Injury,Report,"Collier, Greg",N Guadalupe St/Pat Garrison St
190000013608,3/4/2019  10:33:27 PM,Accident - Minor,Blue Form Issue,,1111 Avalon Avey
190000013653,3/5/2019  3:57:50 AM,Suspicious Vehicle,Verbal Warning,"Melendrez, Jacinto",1700 Old Ranch Road 12
190000013662,3/5/2019  6:54:27 AM,Burglary - Vehicle,Report,"Charleswell, Eric",197 Valero Dr
190000013666,3/5/2019  7:24:56 AM,Theft,Report,"Germer, Christopher",2131 N IH 35
190000013673,3/5/2019  8:16:49 AM,Accident - Hit and Run,Blue Form Issue,"Germer, Christopher",1515 Aquarena Springs Dr
190000013678,3/5/2019  8:52:53 AM,Accident - Hit and Run,Arrest,"Wooten, Christopher",501 Snyder Hill Dr
190000013685,3/5/2019  9:46:58 AM,Accident - Hit and Run,Report,"Crook, Daniel",501 Snyder Hill Dr
190000013686,3/5/2019  9:47:06 AM,Sexual Assault - Child,Report,"Germer, Christopher",500blk Linda Dr
190000013699,3/5/2019  11:06:03 AM,Investigation,Citation Issued,"Stapp, Cole",E Access Rd/Black Pipe
190000013701,3/5/2019  11:15:23 AM,Assault,Citation Issued,"Taylor, Michael",1415 Craddock Ave
190000013702,3/5/2019  11:32:32 AM,Investigation,Detention Juv,"Duggins, Delton",2601 Rattler Rd
190000013719,3/5/2019  12:58:29 PM,Public Assist,Ref oth Agncy,,503 Uhland Rd
190000013747,3/5/2019  3:32:56 PM,Theft,Refer To COPR,"Crook, Daniel",805 Arizona St
190000013748,3/5/2019  3:34:32 PM,Theft,Report,"Taylor, Michael",2300 S IH 35
190000013752,3/5/2019  4:03:59 PM,Accident - Major/Injury,Report,"Collier, Greg",Knox St/S Guadalupe St
190000013755,3/5/2019  4:20:50 PM,Property - Lost/Found/Imp,Report,"Ames, Garner",2300 S IH 35
190000013756,3/5/2019  4:24:18 PM,Property - Lost/Found/Imp,Report,,2300 S IH 35
190000013772,3/5/2019  5:50:18 PM,Attempt to Locate,Citation Issued,"Collier, Greg",650 River Rd
190000013775,3/5/2019  6:26:40 PM,Accident - Minor,Blue Form Issue,"Williamson, Jamie",1021 Hwy 80
190000013779,3/5/2019  6:42:49 PM,Suspicious Person,Citation Issued,"Collier, Greg",1050 McKinley Place Dr
190000013792,3/5/2019  7:28:27 PM,Assault,Report,"Williamson, Jamie",328 Lee St
190000013806,3/5/2019  9:34:39 PM,Disturbance - Phys/Fight,Arrest,"Williamson, Jamie",225 Ramsay St
190000013814,3/5/2019  10:42:37 PM,Disturbance - Noise,Report,"Collier, Greg",512 Craddock Ave
190000013815,3/5/2019  10:49:05 PM,Burglary - Habitation,Report,"Williamson, Jamie",225 Ramsay St
190000013824,3/6/2019  12:08:51 AM,Mental Health Invest,Report,"Cormier, Claudia",1301 Wonder World Dr
190000013828,3/6/2019  12:25:51 AM,Disturbance - Phys/Fight,Arrest,"Seals, Bradley",1101 Leah Ave
190000013834,3/6/2019  12:58:22 AM,Disturbance - Noise,Verbal Warning,"Collier, Greg",1740 Old Ranch Road 12
190000013838,3/6/2019  1:47:04 AM,Accident - Unknown,Report,"Melendrez, Jacinto",Old Ranch Road 12/W Holland St
190000013842,3/6/2019  2:33:41 AM,Accident - Major/Injury,Arrest,"Melendrez, Jacinto",139 E Hopkins St
190000013846,3/6/2019  4:47:24 AM,Investigation,Multiple Arrest,"Tennant, Casey",1011 Wonder World Dr
190000013848,3/6/2019  5:42:44 AM,Vehicle Theft,Report,"Bennett, Caitlyn",650 River Rd
190000013852,3/6/2019  6:31:43 AM,Burglary - Vehicle,Report,"Saavedra, Tim",2017 Ramona Cir
190000013861,3/6/2019  7:31:06 AM,Vehicle Theft,Report,"Harrison, Todd",1237 Gravel St
190000013875,3/6/2019  8:54:13 AM,Accident - Minor,Report,"Sembera, Jeremy",209 N IH 35
190000013906,3/6/2019  1:04:47 PM,Accident - Major/Injury,Report,"Scott, Charles",900blk W Access Rd
190000013923,3/6/2019  2:12:36 PM,Burglary - Vehicle,Warning,"Scott, Charles",2917 Hunter Rd
190000013926,3/6/2019  2:26:17 PM,Suspicious Vehicle,Citation Issued,"Beller, Paul",202 NB
190000013931,3/6/2019  2:48:57 PM,Accident - Hit and Run,Blue Form Issue,"Harrison, Todd",204 University Dr
190000013933,3/6/2019  2:54:30 PM,Suspicious Person,Report,"Saavedra, Tim",4015 S IH 35
190000013936,3/6/2019  2:59:15 PM,Suspicious Vehicle,Warning,"Taylor, Michael",1354 Thorpe Ln
190000013940,3/6/2019  3:28:39 PM,Accident - Minor,Report,"Scott, Charles",Charles Austin Dr/Aquarena Springs Dr
190000013941,3/6/2019  3:29:36 PM,Accident - Minor,Blue Form Issue,"Taylor, Michael",West Ave/Aquarena Springs Dr
190000013967,3/6/2019  5:44:17 PM,Public Assist,Ref oth Agncy,,1301 Wonder World Dr
190000013980,3/6/2019  7:11:12 PM,Inj to Child/Eld/Disabled,Report,"Alvarado, Manuel",1301 Wonder World Dr
190000014005,3/6/2019  10:03:50 PM,Disturbance - Noise,Verbal Warning,"Pierce, Basil",1975 Aquarena Springs Dr
190000014015,3/6/2019  10:53:56 PM,Vehicle Theft,Report,"Alvarado, Manuel",1201 Thorpe Ln
190000014021,3/6/2019  11:35:33 PM,Vehicle Theft,Report,"Bennett, Caitlyn",1011 Wonder World Dr
190000014029,3/7/2019  12:14:10 AM,Burglary - Vehicle,Refer To COPR,"Bennett, Caitlyn",704 Lago Vista
190000014034,3/7/2019  12:22:51 AM,Welfare Concern,Arrest,"Morenz, Darby",1509 N IH 35
190000014045,3/7/2019  1:45:36 AM,Disturbance - Phys/Fight,Report,"Morenz, Darby",1021 Chestnut St
190000014112,3/7/2019  11:09:26 AM,Accident - Fleet,Report,"Marroquin, Christopher",1004 Hwy 123
190000014128,3/7/2019  1:00:02 PM,Criminal Mischief,Citation Issued,"Scott, Charles",2913 Hunter Rd
190000014134,3/7/2019  1:33:03 PM,Death Investigation,Report,"Marroquin, Christopher",500 Wonder World Dr
190000014142,3/7/2019  2:00:31 PM,Theft,Refer To COPR,,1608 S IH 35
190000014152,3/7/2019  2:59:35 PM,Disturbance - Verbal,Citation Issued,"Slaughter, Dustin",121 E DeZavala Dr
190000014159,3/7/2019  3:34:15 PM,Assault,Report,"Williamson, Jamie",650 River Rd
190000014170,3/7/2019  4:13:42 PM,Accident - Major/Injury,Report,"Dehkordi, John",S Guadalupe St/Knox St
190000014172,3/7/2019  4:23:27 PM,Burglary - Vehicle,Report,"Duckworth, Daniel",713 Lago Vista
190000014182,3/7/2019  5:22:54 PM,Accident - Minor,Blue Form Issue,,1250 Wonder World Dr
190000014183,3/7/2019  5:24:56 PM,Accident - Minor,Report,"Morenz, Darby",W Sessom Dr/Academy St
190000014184,3/7/2019  5:26:21 PM,Theft,Citation Issued,"Tureaud, Benjamin",641 E Hopkins St
190000014196,3/7/2019  6:25:13 PM,Theft,Arrest,"Williamson, Jamie",803 S Guadalupe St
190000014197,3/7/2019  6:26:31 PM,Theft,Arrest,"Morenz, Darby",1015 Hwy 80
190000014199,3/7/2019  6:51:42 PM,Accident - Unknown,Report,"Anderson, Dillan",Wonder World Dr/E Access Rd
190000014203,3/7/2019  7:15:43 PM,Accident - Minor,Blue Form Issue,,1020 Centerpoint Rd
190000014217,3/7/2019  8:11:21 PM,Accident - Unknown,Blue Form Issue,"Anderson, Dillan",205 NB
190000014219,3/7/2019  8:30:08 PM,Theft,Report,"Williamson, Jamie",641 E Hopkins St
190000014225,3/7/2019  8:51:38 PM,Disturbance - Noise,Verbal Warning,"Williamson, Jamie",310 N IH 35
190000014230,3/7/2019  9:09:10 PM,Theft,Detention Juv,"Allen, Ashley",700 Barnes Dr
190000014254,3/7/2019  10:07:35 PM,Attempt to Locate,Ref oth Agncy,"Stephens, Paul",201 SB
190000014258,3/7/2019  10:17:49 PM,Disturbance - Phys/Fight,Report,"Dehkordi, John",1111 Avalon Ave
190000014272,3/7/2019  11:43:34 PM,Disturbance - Noise,Verbal Warning,"Morenz, Darby",1701 Mill St
190000014277,3/8/2019  12:04:18 AM,Disturbance - Noise,Verbal Warning,"Dehkordi, John",201 Telluride St
190000014281,3/8/2019  12:20:13 AM,Accident - Unknown,Report,"Anderson, Dillan",201 Telluride St
190000014290,3/8/2019  12:57:30 AM,Disturbance - Noise,Verbal Warning,"Morenz, Darby",1610 N IH 35
190000014292,3/8/2019  12:58:59 AM,Theft,Report,"Williamson, Jamie",1004 N IH 35
190000014299,3/8/2019  1:40:49 AM,Disturbance - Noise,Citation Issued,"Anderson, Dillan",201 Telluride St
190000014308,3/8/2019  2:21:34 AM,Disturbance - Noise,Citation Issued,"Dehkordi, John",201 Telluride St
190000014343,3/8/2019  7:58:08 AM,Accident - Minor,Blue Form Issue,"Collier, Greg",1214 S IH 35
190000014344,3/8/2019  8:09:00 AM,Accident - Minor,Report,"Loring, Elizabeth",500blk Staples Rd
190000014350,3/8/2019  8:42:05 AM,Recovered Stolen Vehicle,Report,"Collier, Greg",320 Barnes Dr
190000014352,3/8/2019  8:51:07 AM,Burglary - Habitation,Report,"Collier, Greg",2913 Hunter Rd
190000014365,3/8/2019  10:31:23 AM,Burglary - Vehicle,Refer To COPR,"Germer, Christopher",1707 Aquarena Springs Dr
190000014368,3/8/2019  10:46:10 AM,Narcotics/Information,Detention Juv,"Castillo, DJ",2601 Rattler Rd
190000014370,3/8/2019  10:50:06 AM,Suspicious Circumstances,Ref oth Agncy,,210 SB
190000014399,3/8/2019  1:30:07 PM,Accident - Hit and Run,Arrest,"Germer, Christopher",1300blk Hwy 80
190000014404,3/8/2019  1:51:38 PM,Accident - Minor,Report,"Charleswell, Eric",1000blk Hwy 80
190000014405,3/8/2019  1:58:36 PM,Viol City Ordinance,Verbal Warning,"Crook, Daniel",2213 S IH 35
190000014409,3/8/2019  2:37:53 PM,Accident - Minor,Blue Form Issue,"Charleswell, Eric",933 Hwy 80
190000014424,3/8/2019  3:37:19 PM,Sexual Assault - Child,Report,"Collier, Greg",1301 Wonder World Dr
190000014429,3/8/2019  4:20:21 PM,Theft,Report,"Williams, Jack",3939 S IH 35
190000014431,3/8/2019  4:32:16 PM,Theft,Arrest,"Williams, Jack",4015 S IH 35
190000014434,3/8/2019  4:49:36 PM,Suicidal Person,Report,"Loring, Elizabeth",1111 San Marcos Pkwy
190000014435,3/8/2019  5:02:33 PM,Accident - Minor,Report,"Collier, Greg",Stagecoach Trl/Hunter Rd
190000014440,3/8/2019  5:49:24 PM,Animal Call,Ref oth Agncy,,104 Juniper Ct
190000014441,3/8/2019  5:52:35 PM,Accident - Hit and Run,Report,"Williams, Jack",1550 N IH 35
190000014455,3/8/2019  7:07:59 PM,Harassment,Ref oth Agncy,"Tennant, Casey",2300 S IH 35
190000014467,3/8/2019  7:51:59 PM,Accident - Minor,Blue Form Issue,,1612 S IH 35
190000014468,3/8/2019  7:52:33 PM,Disturbance - Noise,Verbal Warning,"Bennett, Caitlyn",650 River Rd
190000014473,3/8/2019  8:19:00 PM,Accident - Major/Injury,Report,"Melendrez, Jacinto",S Guadalupe St/Knox St
190000014524,3/8/2019  11:58:50 PM,Investigation,Arrest,"Anderson, Dillan",1321 N IH 35
190000014529,3/9/2019  12:17:58 AM,Investigation,Citation Issued,"Almendarez, Ramiro",N Guadalupe St/E Hopkins St
190000014530,3/9/2019  12:25:06 AM,Accident - Minor,Report,"Melendrez, Jacinto",S Guadalupe St/Roosevelt St
190000014535,3/9/2019  12:55:37 AM,Disturbance - Noise,Verbal Warning,"Tennant, Casey",1415 Craddock Ave
190000014541,3/9/2019  1:37:46 AM,Suspicious Person,Verbal Warning,"Melendrez, Jacinto",217 W Hopkins St
